Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.mahout.common.iterator.CountingIterator,CountingIterator,Public Final Class,2.0,0.0,6.0,0.0,2.0,6.0,1.0,4.0,0.0,0.0,15.0,19.0,1.27,2.0,2.0,6.0,5.0,0.0,0.0,5.0,4.0,2.0,2.0,38.0,2.0,2.0,1.0,2.0,25.0,25.0,0.0,1.0,1.0,5.0,9.0,3.0,No
org.apache.mahout.math.function.DoubleFunction,DoubleFunction,Public Abstract Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,10.0,1.67,0.0,0.0,3.0,3.0,0.0,69.0,1.0,1.0,2.0,0.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,No
org.apache.mahout.utils.vectors.VectorHelperTest,VectorHelperTest,Public Final Class,22.0,1.0,16.0,1.0,1.0,18.0,1.0,11.0,0.0,1.0,88.0,7.0,0.08,16.0,16.0,26.0,20.0,0.0,0.0,61.0,52.0,5.0,3.0,106.0,3.0,4.0,2.0,5.0,60.0,60.0,0.0,0.0,5.0,56.0,66.0,7.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingBooleanRecommender,BookCrossingBooleanRecommender,Public Final Class,11.0,0.0,4.0,0.0,1.0,4.0,2.0,13.0,0.0,0.0,50.0,20.0,0.4,13.0,13.0,27.0,15.0,0.0,0.0,13.0,13.0,11.0,1.0,83.0,1.0,1.0,0.0,11.0,9.0,0.0,0.0,0.0,11.0,14.0,26.0,11.0,No
org.apache.mahout.cf.taste.impl.neighborhood.NearestNUserNeighborhood,NearestNUserNeighborhood,Public Final Class,10.0,1.0,7.0,4.0,1.0,11.0,1.0,13.0,0.0,0.0,55.0,42.0,0.76,11.0,11.0,31.0,20.0,0.0,0.0,21.0,20.0,5.0,2.0,110.0,2.0,2.0,0.0,5.0,60.0,20.0,0.0,0.0,5.0,24.0,34.0,6.0,No
org.apache.mahout.cf.taste.impl.recommender.GenericBooleanPrefUserBasedRecommender,GenericBooleanPrefUserBasedRecommender,Public Final Class,26.0,0.0,10.0,2.0,3.0,12.0,1.0,5.0,0.0,0.0,41.0,27.0,0.66,7.0,7.0,17.0,13.0,0.0,0.0,20.0,18.0,4.0,0.0,73.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,15.0,27.0,10.0,No
org.apache.mahout.cf.taste.impl.similarity.CachingUserSimilarity,CachingUserSimilarity,Public Final Class,6.0,0.0,6.0,1.0,1.0,7.0,2.0,11.0,0.0,0.0,48.0,27.0,0.56,11.0,11.0,19.0,16.0,0.0,0.0,19.0,16.0,6.0,3.0,86.0,2.0,1.0,0.0,6.0,56.0,39.0,0.0,0.0,6.0,20.0,31.0,7.0,No
org.apache.mahout.cf.taste.impl.similarity.LogLikelihoodSimilarity,LogLikelihoodSimilarity,Public Final Class,12.0,0.0,9.0,0.0,2.0,9.0,2.0,11.0,0.0,0.0,71.0,25.0,0.35,10.0,10.0,38.0,30.0,0.0,0.0,41.0,34.0,8.0,0.0,107.0,3.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,7.0,34.0,46.0,12.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingBooleanRecommenderBuilder,BookCrossingBooleanRecommenderBuilder,Final Class,1.0,0.0,4.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,6.0,16.0,2.67,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingBooleanRecommenderEvaluatorRunner,BookCrossingBooleanRecommenderEvaluatorRunner,Public Final Class,2.0,1.0,9.0,1.0,2.0,10.0,1.0,6.0,1.0,1.0,20.0,17.0,0.85,15.0,15.0,10.0,8.0,0.0,0.0,13.0,6.0,1.0,0.0,43.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,9.0,3.0,No
