Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.drill.exec.proto.GeneralRPCProtos.Ack.Builder,Builder,Public Static Final Class,20.0,0.0,6.0,1.0,1.0,6.0,2.0,15.0,2.0,0.0,120.0,18.0,0.15,10.0,10.0,37.0,28.0,0.0,0.0,60.0,53.0,18.0,2.0,153.0,3.0,2.0,2.0,20.0,75.0,50.0,4.0,1.0,15.0,50.0,79.0,28.0,No
org.apache.drill.exec.rpc.BasicClient.ClientHandshakeHandler,ClientHandshakeHandler,Private Class,5.0,0.0,6.0,1.0,1.0,6.0,1.0,4.0,0.0,0.0,14.0,1.0,0.07,7.0,7.0,7.0,5.0,0.0,0.0,5.0,5.0,2.0,1.0,19.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,9.0,2.0,No
org.apache.drill.exec.rpc.BasicClient.ConnectionMultiListener,ConnectionMultiListener,Private Class,1.0,1.0,6.0,0.0,1.0,7.0,1.0,11.0,0.0,0.0,72.0,17.0,0.24,4.0,4.0,21.0,17.0,0.0,0.0,44.0,38.0,1.0,4.0,100.0,1.0,1.0,0.0,1.0,50.0,50.0,0.0,0.0,1.0,36.0,50.0,1.0,No
org.apache.drill.exec.rpc.BasicClient.ConnectionMultiListener.ConnectionHandler,ConnectionHandler,Private Class,1.0,2.0,35.0,9.0,7.0,46.0,2.0,3.0,0.0,0.0,37.0,12.0,0.32,12.0,12.0,8.0,7.0,0.0,0.0,27.0,22.0,1.0,0.0,52.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,26.0,7.0,No
org.apache.drill.exec.rpc.BasicClient.ConnectionMultiListener.HandshakeSendHandler,HandshakeSendHandler,Private Class,3.0,0.0,7.0,1.0,1.0,8.0,2.0,3.0,0.0,0.0,23.0,5.0,0.22,9.0,9.0,7.0,4.0,0.0,0.0,11.0,10.0,3.0,0.0,31.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,14.0,4.0,No
org.apache.drill.exec.rpc.BasicClient.IdlePingHandler,IdlePingHandler,Private Class,2.0,0.0,5.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,19.0,4.0,0.21,8.0,8.0,6.0,5.0,0.0,0.0,8.0,7.0,2.0,1.0,26.0,2.0,2.0,1.0,2.0,50.0,50.0,0.0,1.0,1.0,5.0,11.0,3.0,No
org.apache.drill.exec.rpc.BasicClient.IdlePingHandler.(Anon_2),(Anon_2),Anonymous Class,1.0,0.0,6.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,No
org.apache.drill.exec.rpc.BasicClient.BasicClient.(Anon_1),(Anon_1),Anonymous Class,1.0,5.0,15.0,1.0,2.0,21.0,1.0,6.0,0.0,0.0,16.0,1.0,0.06,13.0,13.0,1.0,2.0,0.0,0.0,14.0,11.0,1.0,0.0,23.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,12.0,2.0,No
org.apache.drill.exec.rpc.RpcDecoder,RpcDecoder,Class,4.0,4.0,24.0,2.0,6.0,30.0,1.0,21.0,1.0,0.0,100.0,30.0,0.3,15.0,15.0,19.0,18.0,0.0,0.0,69.0,62.0,3.0,2.0,151.0,12.0,2.0,6.0,4.0,50.0,50.0,1.0,1.0,2.0,48.0,72.0,23.0,No
org.apache.drill.exec.rpc.RpcEncoder,RpcEncoder,Class,4.0,3.0,21.0,4.0,4.0,27.0,1.0,18.0,2.0,6.0,93.0,37.0,0.4,18.0,18.0,26.0,24.0,1.0,0.0,68.0,60.0,2.0,1.0,141.0,10.0,2.0,3.0,4.0,50.0,50.0,0.0,1.0,2.0,50.0,68.0,15.0,No
