Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.coyote.TestIoTimeouts.NonBlockingEchoServlet,NonBlockingEchoServlet,Private Static Class,29.0,4.0,17.0,1.0,2.0,22.0,1.0,6.0,0.0,1.0,20.0,1.0,0.05,11.0,11.0,9.0,7.0,0.0,0.0,13.0,9.0,1.0,0.0,27.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,14.0,2.0,No
org.apache.coyote.TestRequest,TestRequest,Public Class,7.0,3.0,8.0,3.0,1.0,14.0,1.0,43.0,0.0,0.0,73.0,20.0,0.27,16.0,16.0,25.0,17.0,0.0,0.0,41.0,41.0,7.0,5.0,136.0,1.0,1.0,0.0,7.0,51.0,51.0,2.0,0.0,5.0,41.0,53.0,7.0,No
org.apache.coyote.TestRequest.DoNothingApplicationBufferHandler,DoNothingApplicationBufferHandler,Private Static Class,3.0,1.0,3.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,7.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,16.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,No
org.apache.coyote.TestResponse,TestResponse,Public Class,35.0,3.0,12.0,2.0,2.0,16.0,1.0,30.0,0.0,0.0,73.0,11.0,0.15,13.0,13.0,33.0,25.0,0.0,0.0,45.0,41.0,4.0,0.0,110.0,3.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,40.0,52.0,6.0,No
org.apache.coyote.TestResponse.CharsetServlet,CharsetServlet,Private Static Class,29.0,1.0,7.0,0.0,1.0,8.0,1.0,3.0,0.0,1.0,10.0,0.0,0.0,7.0,7.0,5.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,13.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,No
org.apache.coyote.TestResponse.ContentTypeServlet,ContentTypeServlet,Private Static Class,29.0,2.0,11.0,0.0,2.0,13.0,1.0,4.0,0.0,1.0,14.0,0.0,0.0,7.0,7.0,5.0,3.0,0.0,0.0,7.0,5.0,1.0,0.0,18.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,2.0,No
org.apache.el.lang.TestELArithmetic,TestELArithmetic,Public Class,18.0,0.0,5.0,0.0,1.0,5.0,1.0,18.0,0.0,2.0,96.0,0.0,0.0,8.0,8.0,52.0,33.0,0.0,0.0,39.0,31.0,18.0,0.0,114.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,32.0,51.0,18.0,No
org.apache.el.lang.TestELSupport,TestELSupport,Public Class,35.0,0.0,6.0,0.0,1.0,6.0,1.0,35.0,1.0,0.0,214.0,2.0,0.01,16.0,16.0,123.0,65.0,0.0,0.0,91.0,67.0,34.0,0.0,251.0,2.0,1.0,1.0,35.0,0.0,0.0,1.0,0.0,34.0,67.0,109.0,37.0,No
org.apache.el.lang.TestELSupport.TestEnumA,TestEnumA,Private Enum Type,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,,,0.0,0.0,2.0,0.0,1.0,0.0,No
org.apache.el.lang.TestELSupport.TestEnumB,TestEnumB,Private Enum Type,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,,,0.0,0.0,2.0,0.0,1.0,0.0,No
org.apache.el.lang.TestELSupport.TestEnumC,TestEnumC,Private Enum Type,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,2.0,,,0.0,0.0,2.0,0.0,1.0,0.0,No
org.apache.el.lang.TesterType,TesterType,Public Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,No
org.apache.el.lang.TesterTypeEditorNoError,TesterTypeEditorNoError,Public Class,12.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
org.apache.el.lang.TesterTypeEditorError,TesterTypeEditorError,Public Class,12.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
org.apache.el.lang.TesterBean,TesterBean,Public Class,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
org.apache.el.lang.TesterTypeEditorBase,TesterTypeEditorBase,Public Abstract Class,11.0,0.0,4.0,0.0,1.0,4.0,2.0,12.0,0.0,0.0,43.0,0.0,0.0,7.0,7.0,24.0,13.0,0.0,2.0,8.0,7.0,11.0,1.0,55.0,1.0,1.0,0.0,11.0,91.0,91.0,0.0,0.0,11.0,8.0,20.0,11.0,No
org.apache.el.lang.TesterVariableMapperImpl,TesterVariableMapperImpl,Public Class,1.0,5.0,19.0,0.0,1.0,24.0,1.0,6.0,0.0,0.0,21.0,0.0,0.0,9.0,9.0,12.0,8.0,0.0,0.0,13.0,13.0,1.0,0.0,27.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,15.0,1.0,No
org.apache.el.parser.TestAstAnd,TestAstAnd,Public Class,4.0,0.0,6.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,26.0,0.0,0.0,3.0,3.0,17.0,13.0,0.0,0.0,12.0,12.0,4.0,0.0,30.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,17.0,4.0,No
org.apache.el.parser.TestAstAssign,TestAstAssign,Public Class,4.0,2.0,10.0,0.0,1.0,12.0,1.0,16.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,25.0,17.0,0.0,0.0,26.0,22.0,4.0,0.0,56.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,22.0,27.0,4.0,No
org.apache.el.parser.TesterBeanB,TesterBeanB,Public Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,No
org.apache.el.parser.TestAstChoice,TestAstChoice,Public Class,1.0,0.0,6.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,5.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,No
org.apache.el.parser.TestAstConcatenation,TestAstConcatenation,Public Class,9.0,0.0,6.0,3.0,1.0,9.0,1.0,11.0,0.0,0.0,60.0,24.0,0.4,7.0,7.0,40.0,30.0,0.0,0.0,31.0,30.0,9.0,0.0,95.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,30.0,40.0,9.0,No
org.apache.el.parser.TestAstFunction,TestAstFunction,Public Class,2.0,0.0,7.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,16.0,0.0,0.0,6.0,6.0,9.0,7.0,0.0,0.0,8.0,7.0,2.0,0.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,2.0,No
org.apache.el.parser.TestAstIdentifier,TestAstIdentifier,Public Class,2.0,0.0,9.0,0.0,1.0,9.0,1.0,3.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,11.0,7.0,0.0,0.0,10.0,7.0,2.0,0.0,23.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,10.0,2.0,No
org.apache.el.parser.TestAstLambdaExpression,TestAstLambdaExpression,Public Class,22.0,0.0,7.0,0.0,1.0,8.0,1.0,43.0,0.0,0.0,166.0,3.0,0.02,4.0,4.0,104.0,65.0,0.0,0.0,81.0,64.0,22.0,0.0,212.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,64.0,87.0,22.0,No
org.apache.el.parser.TestAstListData,TestAstListData,Public Class,4.0,1.0,8.0,0.0,1.0,8.0,1.0,12.0,0.0,2.0,44.0,0.0,0.0,10.0,10.0,25.0,17.0,0.0,0.0,28.0,25.0,4.0,0.0,56.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,25.0,30.0,4.0,No
org.apache.el.parser.TestAstMapData,TestAstMapData,Public Class,5.0,1.0,8.0,0.0,1.0,9.0,1.0,18.0,0.0,2.0,54.0,2.0,0.04,11.0,11.0,31.0,22.0,0.0,0.0,35.0,28.0,5.0,0.0,74.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,30.0,36.0,5.0,No
org.apache.el.parser.TestAstNot,TestAstNot,Public Class,3.0,0.0,6.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,3.0,13.0,10.0,0.0,0.0,9.0,9.0,3.0,0.0,23.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,13.0,3.0,No
org.apache.el.parser.TestAstOr,TestAstOr,Public Class,4.0,0.0,6.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,26.0,0.0,0.0,3.0,3.0,17.0,13.0,0.0,0.0,12.0,12.0,4.0,0.0,30.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,17.0,4.0,No
org.apache.el.parser.TestAstSemicolon,TestAstSemicolon,Public Class,4.0,1.0,7.0,0.0,1.0,8.0,1.0,9.0,0.0,0.0,30.0,0.0,0.0,7.0,7.0,20.0,15.0,0.0,0.0,16.0,15.0,4.0,0.0,39.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,15.0,20.0,4.0,No
org.apache.el.parser.TestAstSetData,TestAstSetData,Public Class,4.0,1.0,7.0,0.0,1.0,8.0,1.0,13.0,0.0,2.0,40.0,0.0,0.0,10.0,10.0,23.0,17.0,0.0,0.0,24.0,23.0,4.0,0.0,53.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,23.0,28.0,4.0,No
org.apache.el.parser.TestELParser,TestELParser,Public Class,21.0,1.0,9.0,0.0,1.0,10.0,1.0,41.0,0.0,0.0,196.0,21.0,0.11,18.0,18.0,83.0,62.0,0.0,0.0,119.0,110.0,21.0,0.0,258.0,6.0,1.0,3.0,21.0,0.0,0.0,2.0,0.0,19.0,111.0,142.0,30.0,No
org.apache.el.parser.TesterBeanC,TesterBeanC,Public Class,6.0,0.0,3.0,0.0,1.0,3.0,1.0,8.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,6.0,6.0,6.0,3.0,31.0,1.0,1.0,0.0,6.0,67.0,67.0,0.0,0.0,6.0,9.0,16.0,6.0,No
org.apache.el.parser.TesterBeanA,TesterBeanA,Public Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,No
org.apache.el.stream.TestCollectionOperations,TestCollectionOperations,Public Class,52.0,2.0,10.0,0.0,1.0,12.0,1.0,208.0,0.0,4.0,537.0,1.0,0.0,14.0,14.0,278.0,176.0,0.0,0.0,375.0,262.0,52.0,0.0,746.0,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,52.0,266.0,319.0,52.0,Yes
org.apache.el.TesterBeanA,TesterBeanA,Public Class,10.0,0.0,3.0,0.0,1.0,3.0,1.0,10.0,0.0,0.0,36.0,0.0,0.0,4.0,4.0,15.0,15.0,0.0,1.0,10.0,10.0,10.0,4.0,46.0,1.0,1.0,0.0,10.0,80.0,80.0,0.0,0.0,10.0,14.0,25.0,10.0,No
org.apache.el.TestELEvaluation,TestELEvaluation,Public Class,21.0,0.0,8.0,1.0,1.0,10.0,1.0,31.0,0.0,0.0,167.0,35.0,0.21,14.0,14.0,49.0,29.0,0.0,0.0,101.0,92.0,21.0,0.0,233.0,2.0,1.0,1.0,21.0,0.0,0.0,2.0,0.0,19.0,91.0,116.0,24.0,No
org.apache.el.TesterFunctions,TesterFunctions,Public Class,4.0,0.0,6.0,0.0,2.0,6.0,1.0,9.0,4.0,0.0,66.0,4.0,0.06,2.0,2.0,17.0,18.0,0.0,0.0,35.0,30.0,0.0,0.0,79.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,24.0,46.0,7.0,No
org.apache.el.TesterFunctions.FMapper,FMapper,Public Static Class,3.0,0.0,33.0,4.0,9.0,37.0,1.0,1.0,0.0,0.0,35.0,4.0,0.11,5.0,5.0,7.0,6.0,0.0,0.0,21.0,17.0,1.0,0.0,40.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,23.0,9.0,No
org.apache.el.TestELInJsp,TestELInJsp,Public Class,57.0,2.0,14.0,2.0,1.0,17.0,1.0,85.0,1.0,0.0,368.0,69.0,0.19,16.0,16.0,114.0,78.0,0.0,0.0,288.0,275.0,25.0,0.0,495.0,2.0,3.0,1.0,26.0,0.0,0.0,2.0,0.0,24.0,275.0,303.0,27.0,No
org.apache.el.TesterFunctions.Inner$Class,Inner$Class,Public Static Class,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,No
org.apache.el.TesterBeanB,TesterBeanB,Public Class,5.0,0.0,5.0,0.0,2.0,5.0,1.0,6.0,0.0,0.0,28.0,0.0,0.0,2.0,2.0,8.0,9.0,0.0,1.0,12.0,13.0,5.0,1.0,34.0,4.0,1.0,2.0,5.0,20.0,20.0,0.0,0.0,5.0,12.0,21.0,8.0,No
org.apache.el.TesterBeanAA,TesterBeanAA,Public Class,12.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,12.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,No
org.apache.el.TesterBeanAAA,TesterBeanAAA,Public Class,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
org.apache.el.TesterBeanBB,TesterBeanBB,Public Class,7.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,12.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,No
org.apache.el.TesterBeanBBB,TesterBeanBBB,Public Class,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No
org.apache.el.TesterBeanC,TesterBeanC,Public Class,4.0,0.0,5.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,6.0,7.0,7.0,0.0,0.0,9.0,10.0,4.0,0.0,22.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,9.0,16.0,6.0,No
org.apache.el.TesterBeanD,TesterBeanD,Public Class,3.0,0.0,3.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,12.0,3.0,0.25,4.0,4.0,5.0,5.0,0.0,0.0,4.0,4.0,3.0,1.0,19.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,3.0,No
org.apache.el.TesterBeanEnum,TesterBeanEnum,Public Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,3.0,2.0,2.0,1.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,No
org.apache.el.TesterEnum,TesterEnum,Public Enum Type,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,8.0,1.0,1.0,0.0,3.0,,,0.0,0.0,3.0,2.0,3.0,1.0,No
org.apache.el.TesterBeanF,TesterBeanF,Public Class,10.0,0.0,4.0,0.0,1.0,4.0,1.0,19.0,0.0,0.0,42.0,3.0,0.07,3.0,3.0,21.0,11.0,0.0,0.0,10.0,10.0,10.0,0.0,64.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,21.0,10.0,No
org.apache.el.TesterBeanG,TesterBeanG,Public Class,3.0,0.0,4.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,14.0,5.0,0.36,2.0,2.0,7.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,24.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,No
org.apache.el.TesterBeanH,TesterBeanH,Public Class,1.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,6.0,4.0,0.67,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
org.apache.el.TesterBeanI,TesterBeanI,Public Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,No
org.apache.el.TestExpressionFactory,TestExpressionFactory,Public Class,2.0,2.0,7.0,0.0,1.0,9.0,1.0,6.0,0.0,0.0,16.0,0.0,0.0,5.0,5.0,8.0,6.0,0.0,0.0,8.0,8.0,2.0,0.0,22.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,2.0,No
org.apache.el.TestMethodExpressionImpl,TestMethodExpressionImpl,Public Class,81.0,0.0,7.0,0.0,1.0,8.0,1.0,141.0,0.0,1.0,595.0,21.0,0.04,31.0,31.0,333.0,199.0,0.0,0.0,345.0,250.0,81.0,3.0,757.0,2.0,1.0,1.0,81.0,60.0,60.0,3.0,0.0,78.0,254.0,341.0,116.0,Yes
