Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
argouml,org.argouml.dev.CallerListNodeBuilder,CallerListNodeBuilder,Public Class,0,0,0,0,0,0,1,2,0,0,2,19,9.5,0,0,1,1,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,1,0,No
argouml,org.argouml.dev.DevActionFactory,DevActionFactory,Public Class,1,0,10,1,2,11,2,5,0,0,19,6,0.32,7,7,8,7,0,0,8,6,1,0,30,2,1,1,1,0,0,0,0,1,6,12,2,No
argouml,org.argouml.dev.DevActionFactory.TestAction,TestAction,Class,2,0,3,0,1,3,1,3,0,0,7,0,0,3,3,3,3,0,0,1,1,2,0,10,1,2,0,2,0,0,0,0,2,1,4,2,No
argouml,org.argouml.model.Model,Model,Public Final Class,43,0,4,6,1,10,1,59,42,11,190,290,1.53,49,49,64,58,0,0,81,74,1,0,539,6,1,1,43,90,87,1,0,42,82,130,50,Yes
argouml,org.argouml.dev.DeveloperModule,DeveloperModule,Public Final Class,5,4,13,2,2,19,2,30,0,3,72,33,0.46,23,23,23,22,0,0,57,46,5,2,135,4,1,1,5,60,60,0,0,5,49,56,8,No
argouml,org.argouml.dev.figinspector.FigInspectorPanel,FigInspectorPanel,Public Final Class,8,1,14,2,3,16,2,14,2,2,115,24,0.21,17,17,30,26,0,0,76,62,6,0,153,6,2,2,8,0,0,6,0,2,51,78,25,No
argouml,org.argouml.dev.test.TestPanel,TestPanel,Public Final Class,1,0,5,3,1,8,1,1,0,0,7,8,1.14,1,1,2,2,0,0,3,3,1,0,16,1,2,0,1,0,0,0,0,1,3,5,1,No
argouml,org.argouml.ui.AboutBox,AboutBox,Public Class,15,3,25,7,1,36,1,42,3,3,237,82,0.35,20,20,28,27,0,0,212,182,6,2,360,2,3,1,9,81,59,4,0,5,184,197,11,No
argouml,org.argouml.ui.ContextActionFactoryManager,ContextActionFactoryManager,Public Class,4,0,7,6,2,13,1,5,4,1,31,34,1.1,7,7,10,10,1,0,17,13,0,0,70,4,1,3,4,25,0,0,0,3,11,20,7,No
argouml,org.argouml.ui.DetailsPane,DetailsPane,Public Class,35,1,9,5,3,15,5,67,0,1,342,243,0.71,33,33,80,81,2,0,202,181,35,9,652,19,2,5,35,88,79,9,0,24,140,238,92,Yes
argouml,org.argouml.ui.ProjectBrowser,ProjectBrowser,Public Final Class,63,1,16,7,3,24,3,190,2,6,1113,547,0.49,107,107,232,191,1,0,781,501,61,18,1847,19,2,4,63,95,88,21,2,39,421,621,167,Yes
argouml,org.argouml.dev.ModeInspectorPanel,ModeInspectorPanel,Public Final Class,5,0,6,2,1,8,2,8,1,1,35,20,0.57,7,7,13,12,1,0,18,17,4,1,63,2,2,1,5,80,80,2,0,2,17,26,7,No
argouml,org.argouml.dev.UndoLogPanel,UndoLogPanel,Public Final Class,4,0,6,2,1,7,1,7,1,2,28,17,0.61,5,5,10,10,2,0,16,15,3,1,52,2,2,1,4,25,25,1,0,1,16,22,5,No
argouml,org.argouml.dev.TargetManagerPanel,TargetManagerPanel,Public Class,7,0,5,1,1,6,2,15,1,2,50,32,0.64,14,14,18,18,0,0,25,24,6,3,97,2,2,1,7,67,43,2,0,5,26,38,8,No
argouml,org.argouml.dev.EventPumpInspectorPanel,EventPumpInspectorPanel,Public Final Class,4,0,7,3,2,10,1,13,1,2,52,26,0.5,11,11,17,16,1,0,29,25,3,1,91,5,2,3,4,100,100,2,0,1,24,38,8,No
argouml,org.argouml.ui.ProjectBrowser.Position,Position,Public Enum Type,2,0,0,0,0,0,1,0,0,0,4,3,0.75,1,1,3,1,0,0,0,0,2,9,7,0,1,0,2,,,0,0,2,0,1,0,Yes
argouml,org.argouml.dev.EventPumpInspectorPanel.RefreshAction,RefreshAction,Private Class,2,0,7,0,2,7,1,3,0,1,17,3,0.18,4,4,5,5,1,0,10,9,2,0,23,2,2,1,2,0,0,0,0,1,9,13,3,No
argouml,org.argouml.dev.MessageNodeBuilder,MessageNodeBuilder,Public Class,1,2,4,17,1,23,1,3,1,0,6,22,3.67,2,2,4,2,0,0,0,0,0,0,31,1,1,0,1,0,0,0,0,1,0,2,1,No
argouml,org.argouml.sequence2.diagram.FigClassifierRole,FigClassifierRole,Public Class,143,1,9,4,2,13,1,44,0,0,212,134,0.63,19,19,61,51,2,0,125,102,21,5,390,4,3,3,21,79,64,4,4,11,93,141,37,Yes
argouml,org.argouml.dev.figinspector.FigTree,FigTree,Public Class,2,0,7,4,2,11,1,3,0,1,17,16,0.94,3,3,8,6,0,0,8,5,2,0,36,2,2,1,2,0,0,0,0,2,7,9,3,No
argouml,org.argouml.dev.TargetManagerPanel.ClearAction,ClearAction,Class,2,0,3,3,1,6,1,2,0,0,8,6,0.75,3,3,3,3,0,0,2,2,2,0,16,1,2,0,2,0,0,0,0,2,2,5,2,No
argouml,org.argouml.ui.targetmanager.TargetEvent,TargetEvent,Public Class,9,0,5,5,2,10,1,16,0,4,57,69,1.21,5,5,24,25,0,0,29,24,9,3,142,3,2,2,9,59,44,0,0,9,27,43,16,No
argouml,org.argouml.ui.targetmanager.TargetManager,TargetManager,Public Final Class,32,1,10,5,3,16,1,108,1,2,535,343,0.64,22,22,122,122,0,0,333,280,31,7,984,12,1,3,32,88,80,11,0,21,221,358,85,Yes
argouml,org.argouml.dev.UndoManagerWrapper,UndoManagerWrapper,Public Class,1,0,2,3,1,5,1,3,0,0,4,45,11.25,0,0,2,2,0,0,0,0,1,0,52,1,1,0,1,0,0,0,0,1,0,2,1,No
argouml,org.argouml.tools.ui.ActionExecSilk,ActionExecSilk,Public Class,15,0,5,4,2,9,2,28,0,3,84,60,0.71,14,14,29,27,0,0,57,46,15,0,172,6,2,4,15,93,93,0,0,15,39,65,25,No
argouml,org.argouml.i18n.Translator,Translator,Public Final Class,14,1,11,8,2,20,1,36,13,6,164,137,0.84,15,15,35,33,0,0,114,71,1,0,337,6,1,3,14,79,48,4,0,10,64,94,29,No
argouml,org.argouml.application.api.AbstractArgoJPanel,AbstractArgoJPanel,Public Abstract Class,11,1,5,5,1,11,3,26,0,2,69,94,1.36,14,14,24,22,0,13,39,35,11,4,188,3,2,1,11,80,68,0,0,11,36,51,14,No
argouml,org.argouml.util.ArgoFrame,ArgoFrame,Public Class,5,0,8,5,2,14,1,7,4,2,47,38,0.81,7,7,13,12,0,0,25,23,1,0,92,7,1,5,5,60,20,1,0,4,18,31,12,No
argouml,org.argouml.application.api.Argo,Argo,Public Final Class,4,0,3,6,1,9,1,55,3,49,106,220,2.08,4,4,93,54,0,0,55,40,1,0,381,1,1,0,4,0,0,1,0,3,52,58,4,Yes
argouml,org.argouml.configuration.Configuration,Configuration,Public Final Class,31,0,3,7,1,11,1,37,30,5,109,257,2.36,9,9,47,37,0,0,35,31,1,0,403,1,1,0,31,42,26,1,0,30,35,67,31,Yes
argouml,org.argouml.application.ArgoVersion,ArgoVersion,Final Class,2,0,3,3,1,6,1,2,1,2,9,22,2.44,2,2,5,5,1,0,3,1,1,0,33,1,1,0,2,0,0,1,0,0,3,6,2,No
argouml,org.argouml.application.helpers.ApplicationVersion,ApplicationVersion,Public Class,4,0,4,4,1,8,1,4,3,2,18,24,1.33,1,1,7,7,0,0,6,6,1,0,46,1,1,0,4,50,50,1,0,3,8,13,4,No
argouml,org.argouml.application.events.ArgoDiagramAppearanceEvent,ArgoDiagramAppearanceEvent,Public Class,7,0,3,5,1,8,1,2,0,0,8,14,1.75,0,0,3,3,0,0,2,2,2,0,24,1,3,0,2,0,0,0,0,2,2,5,2,No
argouml,org.argouml.application.events.ArgoEvent,ArgoEvent,Public Abstract Class,5,0,3,5,1,8,2,7,0,0,20,33,1.65,1,1,8,7,0,6,11,6,5,1,60,2,2,0,5,40,40,0,0,5,7,13,6,No
argouml,org.argouml.application.events.ArgoEventPump,ArgoEventPump,Public Final Class,19,1,14,5,3,20,1,53,6,2,306,126,0.41,21,21,55,41,0,0,187,133,13,1,485,17,1,3,19,84,58,10,3,6,97,170,66,No
argouml,org.argouml.application.events.ArgoEventPump.Pair,Pair,Static Class,6,0,5,2,2,7,1,9,0,0,35,15,0.43,3,3,13,10,3,0,13,12,6,2,59,3,1,2,6,17,17,0,0,3,12,22,9,No
argouml,org.argouml.application.events.ArgoEventPump.handleFireDiagramAppearanceEvent.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,1,1,0,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
argouml,org.argouml.application.events.ArgoEventPump.handleFireNotationEvent.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,1,1,0,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
argouml,org.argouml.application.events.ArgoNotationEvent,ArgoNotationEvent,Public Class,7,0,2,5,1,7,1,2,0,0,6,13,2.17,0,0,3,3,0,0,2,2,2,0,21,1,3,0,2,0,0,0,0,2,2,5,2,No
argouml,org.argouml.application.events.ArgoGeneratorEvent,ArgoGeneratorEvent,Public Class,7,0,2,5,1,7,1,2,0,0,6,13,2.17,0,0,3,3,0,0,2,2,2,0,21,1,3,0,2,0,0,0,0,2,2,5,2,No
argouml,org.argouml.application.events.ArgoHelpEvent,ArgoHelpEvent,Public Class,8,0,4,4,1,8,1,4,0,0,14,20,1.43,2,2,6,5,0,0,4,4,3,1,38,1,3,0,3,33,33,0,0,3,5,9,3,No
argouml,org.argouml.application.events.ArgoProfileEvent,ArgoProfileEvent,Public Class,7,0,2,5,1,7,1,2,0,0,6,15,2.5,0,0,3,3,0,0,2,2,2,0,23,1,3,0,2,0,0,0,0,2,2,5,2,No
argouml,org.argouml.application.events.ArgoStatusEvent,ArgoStatusEvent,Public Class,8,0,4,5,1,8,1,4,0,0,14,21,1.5,2,2,6,5,0,0,4,4,3,1,39,1,3,0,3,33,33,0,0,3,5,9,3,No
argouml,org.argouml.application.helpers.ResourceLoader,ResourceLoader,Class,13,0,8,4,2,13,1,17,13,3,115,75,0.65,10,10,33,34,1,0,63,63,0,0,206,6,1,3,13,74,46,0,0,12,53,82,31,No
argouml,org.argouml.application.helpers.ResourceLoaderWrapper,ResourceLoaderWrapper,Public Final Class,12,1,13,7,3,22,1,36,10,14,317,103,0.32,20,20,52,39,0,0,239,222,2,1,456,18,1,3,12,85,78,3,0,9,214,247,31,Yes
argouml,org.argouml.model.InvalidElementException,InvalidElementException,Public Class,3,0,3,5,1,8,1,5,0,1,12,24,2,2,2,5,5,0,0,4,3,3,0,41,1,2,0,3,0,0,0,0,3,4,8,3,No
argouml,org.argouml.application.LoadModules,LoadModules,Class,2,0,7,3,2,9,2,5,0,2,19,15,0.79,5,5,7,6,0,0,9,7,2,0,38,3,1,2,2,0,0,1,0,1,6,12,4,Yes
argouml,org.argouml.application.Main,Main,Public Class,19,3,23,8,4,33,1,107,19,11,459,211,0.46,72,72,82,72,0,0,358,267,0,0,776,14,1,3,19,89,89,15,0,4,240,311,69,Yes
argouml,org.argouml.application.Main.initTranslator.(Anon_1),(Anon_1),Anonymous Class,4,0,4,0,1,4,1,1,0,0,8,0,0,2,2,0,2,0,0,6,2,2,0,9,1,2,0,2,0,0,0,0,2,2,4,2,Yes
argouml,org.argouml.application.PostLoad,PostLoad,Class,2,0,9,3,3,12,2,4,0,1,22,19,0.86,5,5,5,6,0,0,12,10,2,1,44,4,1,2,2,0,0,0,0,2,8,15,5,Yes
argouml,org.argouml.application.security.ArgoAwtExceptionHandler,ArgoAwtExceptionHandler,Public Final Class,2,0,3,7,1,9,1,2,0,0,7,23,3.29,1,1,3,3,0,0,1,1,2,0,32,1,1,0,2,0,0,0,0,2,1,4,2,No
argouml,org.argouml.cognitive.AbstractCognitiveTranslator,AbstractCognitiveTranslator,Public Abstract Class,2,0,0,0,0,0,1,1,0,0,4,13,3.25,1,1,3,3,0,1,0,0,2,0,18,0,1,0,2,0,0,0,0,2,2,3,0,No
argouml,org.argouml.cognitive.Designer,Designer,Public Final Class,55,0,6,4,1,10,4,119,12,14,387,397,1.03,31,31,124,111,0,0,197,177,43,19,901,16,1,7,55,95,94,1,0,54,182,273,80,Yes
argouml,org.argouml.cognitive.checklist.ui.InitCheckListUI,InitCheckListUI,Public Class,4,0,4,0,1,4,2,5,0,0,16,7,0.44,5,5,7,6,0,0,5,5,4,0,28,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.cognitive.ui.InitCognitiveUI,InitCognitiveUI,Public Class,4,0,4,0,1,4,2,5,0,0,16,5,0.31,5,5,7,6,0,0,5,5,4,0,26,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.cognitive.ui.ToDoPane,ToDoPane,Public Class,28,1,9,4,2,14,5,61,3,9,285,167,0.59,47,47,75,72,0,0,180,148,25,7,511,5,2,2,28,90,82,3,1,24,142,201,48,Yes
argouml,org.argouml.kernel.ProjectManager,ProjectManager,Public Final Class,26,0,10,7,2,17,2,41,1,6,263,235,0.89,32,32,69,72,1,0,172,136,25,4,539,5,1,4,26,91,82,9,0,16,127,182,42,Yes
argouml,org.argouml.moduleloader.InitModuleLoader,InitModuleLoader,Public Class,4,0,4,0,1,4,2,5,0,0,18,5,0.28,6,6,7,6,0,0,7,7,4,0,28,1,1,0,4,0,0,0,0,4,7,12,4,No
argouml,org.argouml.moduleloader.ModuleLoader2,ModuleLoader2,Public Final Class,26,2,18,8,4,27,1,83,8,5,472,255,0.54,43,43,87,89,1,0,334,228,18,2,810,18,1,5,26,83,42,16,0,9,179,281,101,Yes
argouml,org.argouml.notation.InitNotation,InitNotation,Public Class,4,0,3,0,1,3,2,5,0,0,14,5,0.36,3,3,5,5,0,0,4,4,4,0,24,1,1,0,4,0,0,0,0,4,4,9,4,No
argouml,org.argouml.notation.providers.java.InitNotationJava,InitNotationJava,Public Class,4,0,8,1,1,9,2,6,0,0,34,10,0.29,11,11,8,7,0,0,23,10,4,0,49,1,1,0,4,0,0,0,0,4,10,15,4,No
argouml,org.argouml.notation.providers.uml.InitNotationUml,InitNotationUml,Public Class,4,1,20,1,1,22,2,8,0,0,81,12,0.15,27,27,8,7,0,0,70,27,4,0,101,1,1,0,4,0,0,0,0,4,27,32,4,No
argouml,org.argouml.notation.ui.InitNotationUI,InitNotationUI,Public Class,4,0,4,0,1,5,2,6,0,0,19,5,0.26,6,6,9,7,0,0,7,7,4,0,30,1,1,0,4,0,0,0,0,4,7,12,4,No
argouml,org.argouml.persistence.PersistenceManager,PersistenceManager,Public Final Class,23,0,8,5,2,13,1,35,1,5,202,153,0.76,28,28,67,54,1,0,112,94,22,9,390,4,1,3,23,88,81,1,0,21,85,130,42,Yes
argouml,org.argouml.profile.init.InitProfileSubsystem,InitProfileSubsystem,Public Class,1,2,8,11,1,21,1,4,0,0,10,16,1.6,6,6,3,3,0,0,6,5,1,0,30,1,1,0,1,0,0,0,0,1,5,7,1,No
argouml,org.argouml.ui.LookAndFeelMgr,LookAndFeelMgr,Public Final Class,21,1,10,7,3,18,1,52,1,8,226,180,0.8,18,18,64,60,0,0,140,121,20,1,457,6,1,2,21,86,71,4,0,17,105,161,61,Yes
argouml,org.argouml.ui.SplashScreen,SplashScreen,Public Class,16,0,5,2,1,7,3,23,0,0,81,40,0.49,15,15,33,25,0,0,37,34,16,2,144,2,2,1,16,66,63,1,0,15,32,52,18,No
argouml,org.argouml.ui.cmd.ActionExit,ActionExit,Public Class,3,0,4,4,1,7,2,5,0,1,15,22,1.47,5,5,6,5,0,1,6,4,3,0,41,1,2,0,3,0,0,0,0,3,5,9,3,No
argouml,org.argouml.ui.cmd.InitUiCmdSubsystem,InitUiCmdSubsystem,Public Class,4,0,4,0,1,4,2,5,0,0,18,5,0.28,7,7,7,6,0,0,7,7,4,0,28,1,1,0,4,0,0,0,0,4,7,12,4,No
argouml,org.argouml.ui.cmd.PrintManager,PrintManager,Public Class,4,0,4,3,1,7,1,7,1,1,18,16,0.89,3,3,8,8,0,0,7,7,3,1,41,2,1,1,4,50,50,1,0,3,6,12,5,No
argouml,org.argouml.uml.diagram.activity.ui.InitActivityDiagram,InitActivityDiagram,Public Class,4,0,3,0,1,4,2,5,0,0,15,6,0.4,5,5,6,6,0,0,5,5,4,0,26,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.uml.diagram.collaboration.ui.InitCollaborationDiagram,InitCollaborationDiagram,Public Class,4,0,4,0,1,4,2,5,0,0,16,6,0.38,5,5,7,6,0,0,5,5,4,0,27,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.uml.diagram.deployment.ui.InitDeploymentDiagram,InitDeploymentDiagram,Public Class,4,0,4,0,1,4,2,5,0,0,16,6,0.38,5,5,7,6,0,0,5,5,4,0,27,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.uml.diagram.state.ui.InitStateDiagram,InitStateDiagram,Public Class,4,0,3,0,1,4,2,5,0,0,15,6,0.4,5,5,6,6,0,0,5,5,4,0,26,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.uml.diagram.static_structure.ui.InitClassDiagram,InitClassDiagram,Public Class,4,0,3,0,1,4,2,5,0,0,15,6,0.4,5,5,6,6,0,0,5,5,4,0,26,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.uml.diagram.ui.InitDiagramAppearanceUI,InitDiagramAppearanceUI,Public Class,4,0,4,0,1,5,2,6,0,0,19,6,0.32,6,6,9,7,0,0,7,7,4,0,31,1,1,0,4,0,0,0,0,4,7,12,4,No
argouml,org.argouml.uml.diagram.use_case.ui.InitUseCaseDiagram,InitUseCaseDiagram,Public Class,4,0,3,0,1,4,2,5,0,0,15,6,0.4,5,5,6,6,0,0,5,5,4,0,26,1,1,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.uml.ui.InitUmlUI,InitUmlUI,Public Class,4,0,5,0,1,5,2,5,0,0,22,5,0.23,11,11,7,6,0,0,11,11,4,0,32,1,1,0,4,0,0,0,0,4,11,16,4,No
argouml,org.argouml.util.JavaRuntimeUtility,JavaRuntimeUtility,Public Class,2,0,6,5,1,11,1,2,2,0,13,14,1.08,1,1,4,4,0,0,7,3,0,0,29,1,1,0,2,0,0,0,0,2,3,6,2,No
argouml,org.argouml.util.logging.AwtExceptionHandler,AwtExceptionHandler,Public Class,2,0,6,4,2,10,1,3,1,1,15,11,0.73,3,3,5,4,0,0,7,4,1,0,29,2,1,1,2,0,0,0,0,2,3,7,3,No
argouml,org.argouml.util.logging.SimpleTimer,SimpleTimer,Public Class,5,0,4,3,1,8,1,9,0,0,54,41,0.76,7,7,14,15,0,0,32,31,5,2,104,2,1,1,5,70,20,0,0,5,28,41,6,No
argouml,org.argouml.application.StartCritics,StartCritics,Public Class,1,0,34,2,2,35,2,2,0,1,38,12,0.32,17,17,6,6,0,0,32,31,1,0,50,2,1,1,1,0,0,0,0,1,30,34,2,No
argouml,org.argouml.util.Tools,Tools,Public Class,4,4,28,5,5,36,1,22,4,2,122,27,0.22,15,15,28,22,0,0,90,73,0,0,171,8,1,3,4,0,0,1,0,3,65,85,19,No
argouml,org.argouml.cognitive.Translator,Translator,Public Class,3,0,4,4,2,8,1,5,3,1,14,16,1.14,2,2,5,5,0,0,5,3,0,0,35,2,1,0,3,0,0,0,0,3,4,8,5,No
argouml,org.argouml.application.SubsystemUtility,SubsystemUtility,Public Class,1,0,13,11,4,24,1,2,1,0,15,16,1.07,7,7,2,5,1,0,8,7,0,0,33,4,1,1,1,0,0,0,0,0,4,12,4,No
argouml,org.argouml.pattern.cognitive.critics.InitPatternCritics,InitPatternCritics,Public Class,4,0,4,0,1,4,2,8,0,3,22,5,0.23,9,9,11,9,0,0,10,10,4,0,35,1,1,0,4,75,75,0,0,4,10,15,4,No
argouml,org.argouml.uml.cognitive.UMLDecision,UMLDecision,Public Class,9,0,3,6,1,9,1,16,0,16,53,63,1.19,1,1,34,18,0,0,33,17,1,0,129,1,2,0,1,0,0,0,0,1,17,19,1,No
argouml,org.argouml.uml.cognitive.critics.ChildGenUML,ChildGenUML,Public Class,2,9,42,14,12,64,2,20,0,1,87,44,0.51,16,16,21,18,0,0,57,55,2,0,151,22,1,2,2,0,0,0,0,2,35,59,23,No
argouml,org.argouml.uml.cognitive.critics.InitCognitiveCritics,InitCognitiveCritics,Public Class,4,0,3,1,1,4,2,4,0,0,13,11,0.85,2,2,5,5,0,0,3,3,4,0,28,1,1,0,4,0,0,0,0,4,3,8,4,No
argouml,org.argouml.uml.cognitive.checklist.Init,Init,Public Class,3,28,140,16,1,184,1,87,3,0,422,54,0.13,9,9,9,7,0,0,409,278,0,0,563,2,1,1,3,0,0,2,0,1,279,284,4,No
argouml,org.argouml.cognitive.DecisionModel,DecisionModel,Public Class,7,0,6,6,2,11,2,10,0,0,43,57,1.33,4,4,12,12,0,0,21,21,7,1,110,3,2,2,7,14,0,0,1,6,17,30,11,No
argouml,org.argouml.ui.GUI,GUI,Public Final Class,6,0,4,6,1,10,1,10,1,1,31,54,1.74,11,11,12,10,0,0,15,15,5,2,95,1,1,0,6,72,61,1,0,5,15,22,6,No
argouml,org.argouml.cognitive.Agency,Agency,Public Class,18,0,9,7,2,16,1,31,15,5,181,161,0.89,20,20,49,44,0,0,107,94,3,1,372,6,2,3,18,87,70,1,2,15,74,121,42,Yes
argouml,org.argouml.cognitive.Critic,Critic,Public Class,65,0,4,6,1,11,3,110,1,17,319,563,1.76,27,27,122,106,0,2,157,137,64,13,992,4,2,2,65,95,93,0,1,64,138,218,80,Yes
argouml,org.argouml.cognitive.StandardCM,StandardCM,Public Class,4,0,6,4,1,10,1,1,0,0,8,27,3.38,4,4,2,2,0,0,4,4,1,0,35,1,3,0,1,0,0,0,0,1,4,6,1,No
argouml,org.argouml.cognitive.CompoundCritic,CompoundCritic,Public Class,90,0,5,2,1,7,1,37,0,0,127,127,1,13,13,44,36,0,0,50,50,25,2,290,3,3,2,25,68,68,0,0,25,39,82,36,Yes
argouml,org.argouml.cognitive.checklist.CheckItem,CheckItem,Public Class,15,0,3,3,1,6,2,20,0,0,46,94,2.04,4,4,25,21,0,1,23,21,15,4,159,2,1,1,15,83,70,0,0,15,24,41,16,No
argouml,org.argouml.util.PredicateTrue,PredicateTrue,Public Class,3,0,3,1,1,4,2,4,1,1,11,9,0.82,0,0,5,5,0,0,3,3,2,0,24,1,1,0,3,67,67,1,0,2,3,7,3,No
argouml,org.argouml.cognitive.checklist.Checklist,Checklist,Public Class,6,0,5,3,1,8,3,11,0,0,31,32,1.03,4,4,11,11,0,1,13,12,6,1,74,2,2,1,6,67,67,0,0,6,11,22,8,No
argouml,org.argouml.cognitive.checklist.ChecklistStatus,ChecklistStatus,Public Class,8,0,5,4,1,9,1,6,0,1,12,20,1.67,2,2,5,4,0,0,5,4,2,0,38,1,3,0,2,50,50,0,0,2,5,8,2,No
argouml,org.argouml.cognitive.checklist.CheckManager,CheckManager,Public Class,5,1,8,8,2,17,2,16,4,2,46,65,1.41,5,5,15,16,0,0,27,28,1,0,126,5,1,3,5,70,60,1,0,4,23,36,12,No
argouml,org.argouml.cognitive.checklist.ui.TabChecklist,TabChecklist,Public Class,28,1,6,2,1,9,5,37,0,0,118,68,0.58,18,18,33,31,0,0,72,68,17,4,222,3,3,1,17,82,51,2,0,15,65,90,24,No
argouml,org.argouml.cognitive.checklist.ui.TableModelChecklist,TableModelChecklist,Class,11,0,9,1,3,11,3,15,0,1,109,57,0.52,17,17,28,24,0,0,63,56,11,2,181,6,2,2,11,73,73,0,0,11,42,71,28,No
argouml,org.argouml.cognitive.checklist.ui.TableModelChecklist.vetoableChange.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,2,2,0,1,0,0,4,2,1,0,5,1,2,0,1,0,0,0,0,1,2,3,1,No
argouml,org.argouml.swingext.UpArrowIcon,UpArrowIcon,Public Class,3,0,5,0,1,5,2,0,0,0,17,3,0.18,4,4,6,6,0,0,9,9,3,0,20,1,1,0,3,0,0,0,0,3,9,13,3,No
argouml,org.argouml.cognitive.Decision,Decision,Public Class,8,0,4,4,1,8,1,11,0,1,40,58,1.45,3,3,16,12,0,1,14,14,8,2,109,2,1,1,8,56,44,0,0,8,14,25,10,No
argouml,org.argouml.cognitive.Goal,Goal,Public Class,9,0,3,2,1,5,1,16,1,1,29,51,1.76,2,2,13,13,0,0,15,15,8,2,95,2,1,1,9,61,50,0,0,9,15,27,11,No
argouml,org.argouml.cognitive.ToDoItem,ToDoItem,Public Class,29,0,6,5,2,11,3,58,0,5,192,232,1.21,14,14,52,50,0,1,108,96,29,9,482,5,1,2,29,79,72,1,1,27,95,144,46,Yes
argouml,org.argouml.cognitive.ListSet,ListSet,Public Generic Class,42,0,6,2,2,8,4,64,0,1,256,183,0.71,14,14,69,67,0,0,124,116,42,3,503,5,1,3,42,65,41,0,0,42,92,172,64,Yes
argouml,org.argouml.cognitive.critics.SnoozeOrder,SnoozeOrder,Public Class,7,0,5,3,1,8,2,15,0,3,45,65,1.44,3,3,17,16,0,0,23,19,7,4,124,2,1,1,7,71,50,1,1,5,22,32,9,No
argouml,org.argouml.cognitive.critics.Wizard,Wizard,Public Abstract Class,22,0,4,4,1,8,2,28,0,0,88,129,1.47,4,4,30,31,0,1,42,39,22,5,245,3,1,2,22,76,75,0,2,20,40,67,26,Yes
argouml,org.argouml.cognitive.critics.ui.ActionOpenCritics,ActionOpenCritics,Public Class,6,0,6,2,1,8,1,3,0,0,13,11,0.85,4,4,5,4,0,0,6,5,2,0,26,1,3,0,2,0,0,0,0,2,5,8,2,No
argouml,org.argouml.ui.UndoableAction,UndoableAction,Public Abstract Class,4,0,4,0,1,4,1,4,0,0,16,15,0.94,6,6,6,6,0,111,6,5,4,0,35,1,2,0,4,0,0,0,0,4,5,10,4,No
argouml,org.argouml.cognitive.critics.ui.CriticBrowserDialog,CriticBrowserDialog,Public Class,24,1,16,1,2,18,7,53,0,12,353,55,0.16,31,31,102,72,0,0,273,245,18,20,461,6,3,1,18,80,72,8,1,9,227,271,44,Yes
argouml,org.argouml.util.ArgoDialog,ArgoDialog,Public Class,6,0,5,4,1,9,1,7,1,2,36,39,1.08,5,5,11,10,0,15,18,17,5,0,82,3,2,2,6,50,50,1,2,3,17,26,8,No
argouml,org.argouml.util.osdep.StartBrowser,StartBrowser,Public Class,2,1,19,6,3,25,1,4,2,1,42,15,0.36,10,10,17,10,0,0,23,16,0,0,61,5,1,3,2,0,0,0,0,2,15,22,6,No
argouml,org.argouml.cognitive.critics.ui.TableCritics,TableCritics,Class,6,0,9,1,1,10,1,10,0,1,57,16,0.28,11,11,20,16,0,0,37,35,6,1,82,3,2,1,6,67,50,1,0,5,35,44,8,No
argouml,org.argouml.cognitive.critics.ui.TableModelCritics,TableModelCritics,Class,12,0,11,1,3,12,2,14,0,1,137,49,0.36,16,16,25,25,1,0,82,73,12,2,199,9,2,2,12,67,67,1,0,10,53,91,38,No
