Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
Cassandra,org.apache.cassandra.triggers.AuditTrigger,AuditTrigger,Public Class,2,2,15,0,2,17,2,5,1,0,34,17,0.5,17,17,10,10,0,0,19,14,1,1,56,2,1,1,2,50,50,1,0,1,13,17,3,No
Cassandra,org.apache.cassandra.schema.TableMetadata,TableMetadata,Public Class,62,1,9,1,2,12,2,249,6,1,1080,143,0.13,53,53,250,228,6,1,547,429,56,18,1469,14,1,3,62,89,78,7,2,47,386,604,133,Yes
Cassandra,org.apache.cassandra.schema.Schema,Schema,Public Final Class,79,1,7,2,1,9,2,137,2,1,556,192,0.35,66,66,132,124,4,0,282,247,77,6,885,4,1,1,79,90,78,33,0,42,236,338,156,No
Cassandra,org.apache.cassandra.db.Mutation,Mutation,Public Class,26,0,8,1,2,8,2,58,3,1,292,73,0.25,39,39,80,90,0,0,135,126,23,9,423,10,1,3,26,88,79,1,0,25,123,196,51,No
Cassandra,org.apache.cassandra.db.partitions.PartitionUpdate,PartitionUpdate,Public Class,56,0,9,5,2,14,1,87,14,2,500,312,0.62,48,48,155,131,0,0,213,159,13,4,899,9,2,4,27,88,47,2,2,23,166,266,56,No
Cassandra,org.apache.cassandra.io.util.FileUtils,FileUtils,Public Final Class,64,0,11,2,2,13,1,108,63,14,786,149,0.19,63,63,140,138,0,0,350,295,1,0,1041,7,1,3,64,99,99,3,0,61,231,399,151,No
Cassandra,org.apache.cassandra.utils.FBUtilities,FBUtilities,Public Class,68,0,12,2,2,14,1,93,68,16,836,130,0.16,94,94,150,160,1,0,410,329,0,0,1058,6,1,5,68,96,95,1,0,66,263,442,155,No
Cassandra,org.apache.cassandra.utils.UUIDGen,UUIDGen,Public Class,30,0,8,4,2,12,1,45,27,7,245,138,0.56,28,28,70,72,0,0,126,113,3,1,424,5,1,3,30,97,90,11,0,19,117,166,49,No
Cassandra,org.apache.cassandra.db.DecoratedKey,DecoratedKey,Public Abstract Class,13,0,6,0,2,6,3,18,1,1,81,14,0.17,10,10,27,24,0,2,33,29,12,1,111,4,1,1,13,83,42,0,0,13,29,48,20,No
Cassandra,org.apache.cassandra.db.marshal.AbstractType,AbstractType,Public Abstract Generic Class,61,0,5,2,1,8,3,75,3,0,335,144,0.43,37,37,83,80,1,21,125,110,58,4,552,5,1,2,61,97,96,0,2,58,99,179,83,No
Cassandra,org.apache.cassandra.audit.AuditEvent,AuditEvent,Public Final Class,9,0,5,0,2,5,1,7,2,0,38,3,0.08,8,8,10,10,1,0,13,17,5,1,48,5,2,1,7,29,14,2,0,4,13,26,12,No
Cassandra,org.apache.cassandra.diag.DiagnosticEvent,DiagnosticEvent,Public Abstract Class,2,0,0,0,0,0,1,3,0,0,7,18,2.57,3,3,5,5,0,16,2,2,2,2,28,0,1,0,2,0,0,0,0,2,4,5,0,No
Cassandra,org.apache.cassandra.diag.DiagnosticEventService,DiagnosticEventService,Public Final Class,18,1,9,3,2,13,2,43,1,2,186,66,0.35,24,24,49,53,0,0,97,91,17,3,295,8,1,3,18,67,50,1,0,17,71,123,40,No
Cassandra,org.apache.cassandra.audit.AuditLogEntry,AuditLogEntry,Public Class,13,0,7,0,1,8,1,39,0,0,246,0,0,9,9,66,56,1,0,99,89,13,11,285,6,1,1,13,79,79,1,0,11,100,141,18,No
Cassandra,org.apache.cassandra.audit.AuditLogEntryType,AuditLogEntryType,Public Enum Type,4,0,2,0,1,2,1,6,0,0,52,6,0.12,2,2,44,4,1,0,2,2,4,41,64,1,1,0,4,,,0,0,3,4,6,2,No
Cassandra,org.apache.cassandra.locator.InetAddressAndPort,InetAddressAndPort,Public Final Class,22,0,7,1,2,9,3,50,12,3,316,66,0.21,13,13,72,66,1,0,150,125,10,3,427,4,1,1,22,78,45,2,0,19,116,175,33,No
Cassandra,org.apache.cassandra.audit.AuditLogContext,AuditLogContext,Public Class,3,0,5,0,1,5,1,3,0,0,20,0,0,2,2,7,7,0,0,5,5,3,3,23,1,1,0,3,67,0,0,0,3,8,12,3,No
Cassandra,org.apache.cassandra.audit.AuditLogEntry.Builder,Builder,Public Static Class,15,0,7,0,1,8,1,23,0,2,135,0,0,16,16,31,30,0,0,59,53,15,10,158,4,1,2,15,75,75,0,0,15,59,81,22,No
Cassandra,org.apache.cassandra.auth.AuthenticatedUser,AuthenticatedUser,Public Class,14,0,5,3,1,8,1,21,0,6,76,45,0.59,13,13,27,24,0,0,26,23,14,2,142,3,1,1,14,64,57,0,0,14,26,43,16,No
Cassandra,org.apache.cassandra.cql3.QueryOptions,QueryOptions,Public Abstract Class,22,0,6,2,1,8,1,75,6,2,409,59,0.14,26,26,140,106,1,2,180,166,16,1,542,4,1,2,22,94,94,0,0,21,158,247,22,No
Cassandra,org.apache.cassandra.service.ClientState,ClientState,Public Class,40,0,7,2,2,9,1,63,6,5,299,97,0.32,44,44,63,63,1,0,144,130,32,7,459,5,1,2,38,88,77,7,2,28,105,182,73,No
Cassandra,org.apache.cassandra.service.QueryState,QueryState,Public Class,9,0,5,3,1,8,1,10,1,0,48,36,0.75,3,3,13,13,0,0,17,15,8,3,94,2,1,1,9,67,59,0,0,9,16,28,11,No
Cassandra,org.apache.cassandra.audit.AuditLogEntryCategory,AuditLogEntryCategory,Public Enum Type,2,0,0,0,0,0,1,0,0,0,2,3,1.5,1,1,1,1,0,0,0,0,2,8,5,0,1,0,2,,,0,0,2,0,1,0,No
Cassandra,org.apache.cassandra.audit.AuditLogFilter,AuditLogFilter,Public Class,5,1,14,5,2,20,1,14,3,2,92,29,0.32,11,11,27,29,2,0,42,36,2,6,135,7,1,3,5,63,43,2,0,1,39,56,12,No
Cassandra,org.apache.cassandra.audit.AuditLogFilter.IncludeExcludeHolder,IncludeExcludeHolder,Private Static Class,1,0,5,0,1,5,1,1,0,0,10,3,0.3,1,1,4,4,0,0,2,2,1,2,14,1,1,0,1,0,0,1,0,0,4,6,1,No
Cassandra,org.apache.cassandra.audit.AuditLogOptions,AuditLogOptions,Public Class,1,0,19,0,1,19,1,2,0,0,32,4,0.13,5,5,12,11,0,0,26,3,1,9,38,1,2,0,1,0,0,0,0,1,10,12,1,No
Cassandra,org.apache.cassandra.audit.AuditLogManager,AuditLogManager,Public Class,24,1,10,1,2,11,3,39,1,2,238,25,0.11,37,37,59,52,0,0,134,82,23,2,302,7,1,3,24,81,31,9,0,15,73,115,44,No
Cassandra,org.apache.cassandra.auth.AuthEvents,AuthEvents,Public Class,5,0,7,0,2,7,1,8,0,2,48,0,0,9,9,13,14,0,0,16,14,5,1,56,3,1,2,5,0,0,0,0,5,12,25,9,No
Cassandra,org.apache.cassandra.config.DatabaseDescriptor,DatabaseDescriptor,Public Class,421,0,6,0,2,7,1,565,420,36,2634,150,0.06,94,94,522,500,5,0,1054,943,0,0,3344,107,1,4,420,97,96,12,0,403,778,1415,651,No
Cassandra,org.apache.cassandra.config.ParameterizedClass,ParameterizedClass,Public Class,6,0,5,0,1,5,1,7,0,2,35,1,0.03,6,6,14,11,0,0,9,6,6,2,43,2,1,0,6,50,17,0,0,6,10,17,8,No
Cassandra,org.apache.cassandra.cql3.PasswordObfuscator,PasswordObfuscator,Public Class,2,2,9,7,3,18,1,6,2,2,23,17,0.74,4,4,7,7,0,0,14,13,0,0,46,3,1,1,2,0,0,0,0,2,10,17,6,No
Cassandra,org.apache.cassandra.cql3.QueryEvents,QueryEvents,Public Class,13,0,15,0,3,15,1,20,0,3,250,2,0.01,27,27,111,46,0,0,82,70,13,1,272,6,1,4,13,8,8,1,0,12,50,103,44,No
Cassandra,org.apache.cassandra.cql3.statements.BatchStatement,BatchStatement,Public Class,25,2,16,1,4,19,2,98,1,4,499,29,0.06,69,69,140,142,0,0,305,245,24,10,626,19,1,4,25,86,69,10,0,15,216,335,93,No
Cassandra,org.apache.cassandra.exceptions.AuthenticationException,AuthenticationException,Public Class,7,0,4,0,1,4,1,1,0,0,11,0,0,3,3,3,3,0,0,2,2,2,0,12,1,4,0,2,0,0,0,0,2,2,5,2,No
Cassandra,org.apache.cassandra.exceptions.ConfigurationException,ConfigurationException,Public Class,9,0,5,0,1,5,1,4,0,0,24,5,0.21,3,3,6,6,0,1,8,8,4,1,33,1,4,0,4,0,0,0,1,3,9,14,4,No
Cassandra,org.apache.cassandra.exceptions.PreparedQueryNotFoundException,PreparedQueryNotFoundException,Public Class,7,0,6,0,1,6,1,2,1,0,16,0,0,3,3,4,4,0,0,6,3,1,1,18,1,4,0,2,50,50,1,0,1,4,7,2,No
Cassandra,org.apache.cassandra.exceptions.SyntaxException,SyntaxException,Public Class,6,0,4,0,1,4,1,0,0,0,7,0,0,2,2,2,2,0,0,1,1,1,0,7,1,4,0,1,0,0,0,0,1,1,3,1,No
Cassandra,org.apache.cassandra.exceptions.UnauthorizedException,UnauthorizedException,Public Class,7,0,4,0,1,4,1,1,0,0,11,0,0,3,3,3,3,0,0,2,2,2,0,12,1,4,0,2,0,0,0,0,2,2,5,2,No
Cassandra,org.apache.cassandra.transport.Message,Message,Public Abstract Class,13,0,10,0,2,11,1,58,2,3,368,5,0.01,26,26,108,88,2,2,171,147,11,6,431,17,1,4,13,82,79,0,1,10,140,216,30,No
Cassandra,org.apache.cassandra.transport.messages.ResultMessage,ResultMessage,Public Abstract Class,19,0,5,0,1,5,1,46,0,1,253,4,0.02,3,3,71,73,0,5,115,86,1,1,303,1,3,0,1,0,0,0,1,0,99,149,1,No
Cassandra,org.apache.cassandra.cql3.statements.BatchStatement.Type,Type,Public Enum Type,2,0,0,0,0,0,1,0,0,0,4,0,0,1,1,2,1,0,0,0,0,2,3,4,0,1,0,2,,,0,0,2,0,1,0,No
Cassandra,org.apache.cassandra.transport.Message.Response,Response,Public Static Abstract Class,18,0,5,0,1,5,1,6,0,0,29,0,0,5,5,8,8,2,8,9,9,5,2,35,2,2,1,5,60,60,0,1,2,10,17,6,No
Cassandra,org.apache.cassandra.transport.messages.ResultMessage.Prepared,Prepared,Public Static Class,22,0,6,0,1,6,1,13,0,1,66,2,0.03,8,8,19,19,0,0,40,32,3,4,81,1,4,0,3,25,8,0,0,3,35,48,3,No
Cassandra,org.apache.cassandra.audit.NoOpAuditLogger,NoOpAuditLogger,Public Class,4,1,4,0,1,5,2,6,0,0,19,3,0.16,3,3,8,5,0,0,1,1,4,0,28,1,1,0,4,0,0,0,0,4,1,6,4,No
Cassandra,org.apache.cassandra.audit.BinAuditLogger,BinAuditLogger,Public Class,4,0,11,1,2,12,2,15,0,4,82,3,0.04,15,15,25,20,0,0,31,19,4,1,100,3,1,2,4,0,0,0,0,4,22,37,7,No
Cassandra,org.apache.cassandra.utils.binlog.BinLogOptions,BinLogOptions,Public Class,0,0,0,0,0,0,1,3,0,0,9,19,2.11,2,2,7,7,0,2,6,0,0,6,31,0,1,0,0,0,0,0,0,0,6,7,0,No
Cassandra,org.apache.cassandra.audit.BinAuditLogger.Message,Message,Public Static Class,11,0,4,0,1,5,2,7,0,0,31,0,0,7,7,12,8,0,2,5,5,6,1,38,1,2,0,6,50,50,0,2,4,6,13,6,No
Cassandra,org.apache.cassandra.utils.ObjectSizes,ObjectSizes,Public Class,13,1,7,5,2,13,1,32,13,5,98,71,0.72,5,5,26,27,0,0,56,54,0,0,201,5,1,1,13,0,0,1,0,12,39,70,30,No
Cassandra,org.apache.cassandra.utils.binlog.BinLog,BinLog,Public Class,13,1,15,2,3,18,2,53,2,7,343,49,0.14,36,36,70,72,1,0,162,145,11,10,445,5,1,3,13,79,76,4,0,8,140,201,36,No
Cassandra,org.apache.cassandra.utils.concurrent.WeightedQueue,WeightedQueue,Public Generic Class,31,0,7,0,1,8,2,40,0,2,242,19,0.08,14,14,54,53,3,0,96,87,30,4,301,3,1,3,30,85,66,0,0,27,84,132,41,No
Cassandra,org.apache.cassandra.utils.binlog.BinLog.Builder,Builder,Public Static Class,8,0,11,0,2,11,1,12,0,0,96,2,0.02,15,15,21,21,0,0,50,49,8,7,110,7,1,4,8,75,75,0,0,8,50,65,14,No
Cassandra,org.apache.cassandra.utils.binlog.BinLog.ReleaseableWriteMarshallable,ReleaseableWriteMarshallable,Public Static Abstract Class,5,1,7,0,1,8,2,5,0,0,14,0,0,4,4,7,6,0,10,3,3,5,0,19,1,1,0,5,0,0,0,3,2,7,9,1,No
Cassandra,org.apache.cassandra.audit.DiagnosticEventAuditLogger,DiagnosticEventAuditLogger,Public Class,4,1,4,0,1,4,2,5,0,0,17,0,0,4,4,5,5,0,0,2,2,4,0,22,1,1,0,4,0,0,0,0,4,2,7,4,No
Cassandra,org.apache.cassandra.audit.FileAuditLogger,FileAuditLogger,Public Class,4,0,5,1,1,5,2,5,0,1,24,5,0.21,5,5,10,7,0,0,5,5,4,1,34,1,1,0,4,25,25,0,0,4,6,11,4,No
Cassandra,org.apache.cassandra.auth.AllowAllAuthenticator,AllowAllAuthenticator,Public Class,6,0,4,0,1,4,2,10,0,1,41,0,0,8,8,12,12,0,0,8,8,6,0,51,1,1,0,6,0,0,0,0,6,8,19,6,No
Cassandra,org.apache.cassandra.auth.AllowAllAuthenticator.Negotiator,Negotiator,Private Static Class,3,0,4,0,1,4,2,3,0,0,15,0,0,2,2,4,4,0,0,3,3,3,0,18,1,1,0,3,0,0,0,0,3,3,7,3,No
Cassandra,org.apache.cassandra.auth.AllowAllAuthorizer,AllowAllAuthorizer,Public Class,10,0,4,0,1,4,2,9,0,0,40,0,0,7,7,12,11,0,0,6,6,10,0,49,1,1,0,10,0,0,0,0,10,6,17,10,No
Cassandra,org.apache.cassandra.auth.RoleResource,RoleResource,Public Class,15,0,5,2,2,7,3,25,3,4,99,34,0.34,12,12,31,25,0,0,42,33,12,2,158,3,1,1,15,37,23,2,0,13,31,54,24,No
Cassandra,org.apache.cassandra.auth.Permission,Permission,Public Enum Type,2,0,0,0,0,0,1,6,0,2,18,25,1.39,6,6,16,3,0,0,2,2,2,10,44,0,1,0,2,,,0,0,2,3,3,0,No
Cassandra,org.apache.cassandra.auth.PermissionDetails,PermissionDetails,Public Class,5,0,8,0,1,8,2,7,0,0,46,4,0.09,6,6,14,10,0,0,21,11,5,3,57,3,1,1,5,0,0,0,0,5,13,21,7,No
Cassandra,org.apache.cassandra.auth.AllowAllInternodeAuthenticator,AllowAllInternodeAuthenticator,Public Class,2,0,4,0,1,4,2,1,0,0,10,0,0,2,2,3,3,0,0,1,1,2,0,11,1,1,0,2,0,0,0,0,2,1,4,2,No
Cassandra,org.apache.cassandra.auth.AllowAllNetworkAuthorizer,AllowAllNetworkAuthorizer,Public Class,6,0,3,0,1,3,2,5,0,0,19,0,0,5,5,8,7,0,0,3,3,6,0,24,1,1,0,6,0,0,0,0,6,3,10,6,No
Cassandra,org.apache.cassandra.exceptions.InvalidRequestException,InvalidRequestException,Public Class,7,0,4,0,1,4,1,1,0,0,11,0,0,3,3,3,3,0,1,2,2,2,0,12,1,4,0,2,0,0,0,0,2,2,5,2,No
Cassandra,org.apache.cassandra.auth.DCPermissions,DCPermissions,Public Abstract Class,9,0,4,0,1,4,1,33,5,2,152,7,0.05,5,5,35,43,0,3,57,44,4,0,192,1,1,0,9,0,0,0,0,9,48,82,5,No
Cassandra,org.apache.cassandra.auth.AuthCache,AuthCache,Public Generic Class,14,1,8,4,2,12,2,25,0,2,123,52,0.42,14,14,36,28,0,6,58,48,14,11,200,4,1,1,14,80,55,0,5,9,52,75,25,No
Cassandra,org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor,DebuggableThreadPoolExecutor,Public Class,24,0,6,2,2,9,2,44,8,2,263,97,0.37,25,25,63,56,0,1,102,86,16,0,404,5,2,2,24,0,0,2,8,14,75,135,41,No
Cassandra,org.apache.cassandra.utils.MBeanWrapper.OnException,OnException,Public Enum Type,6,0,1,0,0,1,1,1,0,0,11,0,0,4,4,6,3,1,0,3,3,3,4,12,1,1,0,3,,,0,0,2,5,6,1,No
Cassandra,org.apache.cassandra.auth.AuthConfig,AuthConfig,Public Final Class,1,20,47,11,10,78,1,22,1,2,52,15,0.29,15,15,9,9,0,0,40,34,0,0,89,10,1,1,1,0,0,0,0,1,27,38,10,No
Cassandra,org.apache.cassandra.config.Config,Config,Public Class,5,1,9,2,2,12,1,123,5,7,370,186,0.5,39,39,310,258,0,0,218,32,0,230,669,5,1,2,5,100,100,0,0,5,253,275,9,No
Cassandra,org.apache.cassandra.auth.PasswordAuthenticator,PasswordAuthenticator,Public Class,10,1,8,1,2,9,2,32,2,5,159,29,0.18,33,33,42,41,0,0,81,57,8,2,220,4,1,2,10,80,75,3,1,6,57,91,17,No
Cassandra,org.apache.cassandra.auth.CassandraRoleManager,CassandraRoleManager,Public Class,35,0,10,0,2,11,2,51,7,6,371,64,0.17,57,57,70,57,3,1,221,106,27,4,485,4,1,2,34,95,83,11,2,18,93,150,65,No
Cassandra,org.apache.cassandra.dht.Datacenters,Datacenters,Public Class,2,1,8,1,2,10,1,5,2,0,22,7,0.32,9,9,7,8,0,0,8,8,0,0,34,2,1,1,2,0,0,0,0,2,7,13,3,No
Cassandra,org.apache.cassandra.auth.NetworkAuthCache,NetworkAuthCache,Public Class,15,0,12,0,1,12,1,0,0,0,15,0,0,3,3,2,2,0,0,9,1,1,0,15,1,2,0,1,0,0,0,0,1,1,3,2,No
Cassandra,org.apache.cassandra.auth.PermissionsCache,PermissionsCache,Public Class,16,0,8,0,1,8,1,1,0,0,19,0,0,6,6,3,3,0,0,10,2,2,0,20,1,2,0,2,0,0,0,0,2,2,5,4,No
Cassandra,org.apache.cassandra.auth.Roles,Roles,Public Class,11,0,8,6,2,14,1,16,10,3,87,62,0.71,18,18,17,17,0,0,40,30,0,0,165,4,1,3,10,60,30,0,0,10,22,45,19,No
Cassandra,org.apache.cassandra.auth.Role,Role,Public Class,3,1,8,0,2,9,1,6,0,0,33,6,0.18,7,7,10,10,0,0,16,11,3,5,45,3,1,1,3,0,0,0,0,3,15,21,5,No
Cassandra,org.apache.cassandra.auth.AuthKeyspace,AuthKeyspace,Public Final Class,3,0,6,0,1,6,1,10,2,12,66,8,0.12,10,10,21,16,0,0,49,8,1,0,84,1,1,0,3,0,0,2,0,1,14,18,3,No
Cassandra,org.apache.cassandra.cql3.statements.schema.CreateTableStatement,CreateTableStatement,Public Final Class,24,4,21,2,4,26,1,86,1,1,371,24,0.06,50,50,96,82,2,0,212,175,11,9,480,14,2,3,12,78,71,2,0,8,149,229,64,No
Cassandra,org.apache.cassandra.schema.TableId,TableId,Public Class,13,0,4,1,1,5,1,13,5,0,61,14,0.23,10,10,18,15,0,0,15,15,8,1,88,1,1,0,13,46,8,1,0,12,16,30,13,No
Cassandra,org.apache.cassandra.schema.SchemaConstants,SchemaConstants,Public Final Class,5,0,4,3,1,7,1,14,5,13,44,23,0.52,8,8,22,19,0,0,20,10,0,0,81,1,1,0,5,0,0,0,0,5,19,25,5,No
Cassandra,org.apache.cassandra.schema.KeyspaceMetadata,KeyspaceMetadata,Public Final Class,29,0,8,0,1,8,2,53,5,0,288,8,0.03,30,30,75,63,1,0,139,86,24,7,348,5,1,3,29,60,41,1,0,27,89,142,44,No
Cassandra,org.apache.cassandra.schema.KeyspaceParams,KeyspaceParams,Public Final Class,11,0,5,0,1,5,1,18,6,2,74,8,0.11,8,8,26,19,0,0,23,17,5,2,100,3,1,1,11,70,33,0,0,11,21,36,13,No
Cassandra,org.apache.cassandra.schema.Tables,Tables,Public Final Class,25,0,5,1,1,6,2,45,5,1,184,21,0.11,19,19,57,52,5,0,69,62,20,3,250,2,1,1,25,79,73,1,0,19,61,101,34,No
Cassandra,org.apache.cassandra.schema.TableMetadata.Builder,Builder,Public Static Final Class,47,0,6,0,1,6,1,67,0,0,296,8,0.03,31,31,67,67,1,0,144,136,47,14,371,6,1,1,47,91,84,3,0,43,129,189,64,Yes
Cassandra,org.apache.cassandra.auth.AuthSchemaChangeListener,AuthSchemaChangeListener,Public Class,22,0,5,0,1,5,1,3,0,0,22,3,0.14,6,6,5,5,0,0,7,5,4,0,28,1,2,0,4,0,0,0,0,4,5,10,4,No
Cassandra,org.apache.cassandra.schema.SchemaChangeListener,SchemaChangeListener,Public Abstract Class,18,0,3,0,1,3,1,17,0,0,60,2,0.03,2,2,19,19,0,5,3,3,18,0,79,1,1,0,18,0,0,0,0,18,3,22,18,No
Cassandra,org.apache.cassandra.auth.DataResource,DataResource,Public Class,18,0,8,2,2,10,2,28,4,4,162,51,0.31,12,12,36,30,0,0,84,57,14,4,241,4,1,1,18,63,42,1,0,17,51,83,39,No
Cassandra,org.apache.cassandra.auth.FunctionResource,FunctionResource,Public Class,23,0,8,2,2,10,2,35,8,5,208,62,0.3,25,25,47,42,0,0,113,80,15,4,305,6,1,1,23,55,23,5,0,18,71,113,49,No
Cassandra,org.apache.cassandra.auth.CassandraAuthorizer,CassandraAuthorizer,Public Class,22,1,11,0,2,12,2,46,0,4,255,26,0.1,45,45,62,52,3,1,143,79,22,1,327,5,1,4,22,91,86,9,0,10,64,114,43,No
Cassandra,org.apache.cassandra.cql3.statements.ModificationStatement,ModificationStatement,Public Abstract Class,60,1,10,1,2,12,2,145,7,4,704,70,0.1,96,96,227,169,4,2,353,279,53,10,919,9,1,4,60,91,75,16,0,40,252,380,103,No
Cassandra,org.apache.cassandra.cql3.statements.SelectStatement,SelectStatement,Public Class,46,1,12,2,2,15,2,191,3,3,945,149,0.16,92,92,286,225,2,0,490,380,43,10,1284,12,1,4,46,86,65,16,0,28,339,520,102,No
Cassandra,org.apache.cassandra.db.ConsistencyLevel,ConsistencyLevel,Public Enum Type,21,0,8,0,3,8,1,22,6,1,199,7,0.04,15,15,44,35,0,0,101,68,15,14,228,14,1,3,21,,,3,0,18,59,99,57,No
Cassandra,org.apache.cassandra.db.marshal.UTF8Type,UTF8Type,Public Class,68,0,6,0,1,6,1,7,0,1,47,3,0.06,20,20,12,9,1,0,15,12,7,0,56,2,2,1,7,0,0,0,0,6,10,20,9,No
Cassandra,org.apache.cassandra.utils.ByteBufferUtil,ByteBufferUtil,Public Class,70,0,7,2,2,10,1,102,70,3,517,201,0.39,29,29,115,122,0,0,250,239,0,0,820,11,1,3,70,0,0,1,0,69,199,326,125,No
Cassandra,org.apache.cassandra.cql3.UntypedResultSet,UntypedResultSet,Public Abstract Class,8,0,5,1,1,6,2,70,4,0,352,10,0.03,12,12,100,104,0,4,128,118,4,0,432,1,1,0,8,0,0,0,0,8,119,203,5,No
Cassandra,org.apache.cassandra.transport.messages.ResultMessage.Rows,Rows,Public Static Class,21,0,5,0,1,5,1,5,0,1,33,0,0,5,5,9,10,0,0,14,9,2,1,38,1,4,0,2,0,0,0,0,2,12,18,2,No
Cassandra,org.apache.cassandra.exceptions.RequestExecutionException,RequestExecutionException,Public Abstract Class,5,0,4,0,1,4,1,1,0,0,11,0,0,3,3,3,3,0,9,2,2,2,0,12,1,3,0,2,0,0,0,2,0,2,5,2,No
Cassandra,org.apache.cassandra.cql3.UntypedResultSet.Row,Row,Public Static Class,28,0,5,0,2,5,1,33,1,0,149,1,0.01,40,40,45,49,0,0,58,59,27,2,183,7,1,3,28,54,48,0,0,28,53,93,42,No
Cassandra,org.apache.cassandra.exceptions.RequestValidationException,RequestValidationException,Public Abstract Class,5,0,4,0,1,4,1,1,0,0,11,0,0,3,3,3,3,0,6,2,2,2,0,12,1,3,0,2,0,0,0,2,0,2,5,2,No
Cassandra,org.apache.cassandra.cql3.QueryProcessor,QueryProcessor,Public Class,55,1,10,1,2,12,2,125,34,10,713,71,0.1,78,78,208,169,0,0,370,310,19,1,906,10,1,3,53,98,94,10,0,43,271,407,107,No
Cassandra,org.apache.cassandra.cql3.VariableSpecifications,VariableSpecifications,Public Class,7,0,7,2,2,9,1,10,1,0,57,12,0.21,9,9,16,17,0,0,25,24,6,3,79,5,1,2,7,52,38,0,0,7,24,39,13,No
Cassandra,org.apache.cassandra.cql3.Attributes,Attributes,Public Class,9,1,9,0,3,11,1,26,1,1,110,11,0.1,19,19,25,24,0,0,53,50,8,2,146,8,1,1,9,44,33,1,0,8,40,69,24,No
Cassandra,org.apache.cassandra.auth.Resources,Resources,Public Final Class,3,0,13,4,4,17,1,3,3,2,46,13,0.28,12,12,11,9,0,0,27,23,0,0,62,5,1,2,3,0,0,0,0,3,17,30,11,No
Cassandra,org.apache.cassandra.cql3.BatchQueryOptions,BatchQueryOptions,Public Abstract Class,12,0,4,0,1,4,1,20,2,1,106,0,0,11,11,28,28,0,2,31,28,10,2,126,1,1,0,12,76,76,0,1,11,30,54,11,No
Cassandra,org.apache.cassandra.auth.CassandraLoginModule,CassandraLoginModule,Public Class,7,1,17,10,3,28,2,17,0,1,128,77,0.6,23,23,30,23,0,0,68,64,7,7,222,5,1,2,7,57,45,2,0,5,59,80,20,No
Cassandra,org.apache.cassandra.service.StorageService,StorageService,Public Class,406,1,11,2,2,13,3,790,9,10,4450,694,0.16,232,232,907,971,4,0,2413,2124,397,29,5911,24,2,6,406,98,97,80,3,319,1716,2736,949,No
Cassandra,org.apache.cassandra.auth.CassandraPrincipal,CassandraPrincipal,Public Class,5,1,7,9,2,17,3,10,0,1,40,62,1.55,3,3,13,9,0,0,17,15,5,1,112,5,1,1,5,20,0,0,0,5,13,24,10,No
Cassandra,org.apache.cassandra.auth.CassandraNetworkAuthorizer,CassandraNetworkAuthorizer,Public Class,9,1,11,0,2,12,2,14,1,0,103,1,0.01,22,22,27,22,2,1,51,35,8,1,118,4,1,3,9,78,67,2,0,5,31,49,16,No
Cassandra,org.apache.cassandra.concurrent.ScheduledExecutors,ScheduledExecutors,Public Class,1,0,5,0,1,5,1,4,1,4,12,15,1.25,6,6,7,6,0,0,5,5,0,0,31,1,1,0,1,0,0,0,0,1,5,7,1,No
Cassandra,org.apache.cassandra.auth.RoleOptions,RoleOptions,Public Class,9,0,7,5,2,12,1,10,0,0,71,43,0.61,13,13,12,12,0,0,36,24,9,1,124,10,1,3,9,0,0,0,0,9,17,35,19,No
Cassandra,org.apache.cassandra.auth.IRoleManager.Option,Option,Public Enum Type,2,0,0,0,0,0,1,0,0,0,4,5,1.25,1,1,2,1,0,0,0,0,2,4,9,0,1,0,2,,,0,0,2,0,1,0,No
Cassandra,org.apache.cassandra.locator.TokenMetadata,TokenMetadata,Public Class,72,1,14,2,2,17,1,186,5,1,1140,215,0.19,64,64,189,218,0,0,589,524,67,13,1537,15,1,5,72,86,71,9,0,63,422,677,147,No
Cassandra,org.apache.cassandra.cql3.CQLStatement.Raw,Raw,Public Static Abstract Class,2,0,4,0,1,4,1,2,0,0,9,0,0,4,4,4,4,0,25,1,1,2,1,11,1,1,0,2,0,0,0,0,2,3,5,1,No
Cassandra,org.apache.cassandra.cql3.ResultSet,ResultSet,Public Class,11,0,9,0,2,9,1,95,1,1,561,46,0.08,19,19,139,147,1,0,286,273,10,2,702,6,1,5,11,45,32,1,0,9,243,373,21,No
Cassandra,org.apache.cassandra.auth.DataResource.Level,Level,Enum Type,2,0,0,0,0,0,1,0,0,0,4,0,0,1,1,2,1,0,0,0,0,2,3,4,0,1,0,2,,,0,0,2,0,1,0,No
