Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
Cayenne,org.apache.cayenne.test.file.FileUtil,FileUtil,Public Final Class,2,2,10,3,4,15,1,13,2,3,41,24,0.59,3,3,10,10,0,0,24,21,0,0,78,6,1,3,2,0,0,0,0,2,15,28,7,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper,DBHelper,Public Class,22,3,11,1,2,14,1,88,0,0,236,36,0.15,18,18,47,68,0,1,154,110,22,1,360,10,1,6,22,91,86,0,1,21,102,159,38,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getBoolean.(Anon_11),(Anon_11),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getByte.(Anon_6),(Anon_6),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getBytes.(Anon_7),(Anon_7),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,4,4,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getDouble.(Anon_10),(Anon_10),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getInt.(Anon_8),(Anon_8),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getLong.(Anon_9),(Anon_9),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getObject.(Anon_5),(Anon_5),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,4,4,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getRowCount.(Anon_3),(Anon_3),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getSqlDate.(Anon_12),(Anon_12),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getString.(Anon_4),(Anon_4),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,4,4,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getTime.(Anon_13),(Anon_13),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.getTimestamp.(Anon_14),(Anon_14),Anonymous Class,7,0,4,0,1,4,1,1,0,0,5,0,0,5,5,0,1,1,0,4,1,1,0,6,1,3,0,1,0,0,0,0,0,1,2,1,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.select.(Anon_1),(Anon_1),Anonymous Class,7,2,8,0,2,10,1,3,0,0,9,0,0,5,5,1,3,1,0,7,4,1,0,12,2,3,1,1,0,0,0,0,0,5,7,2,No
Cayenne,org.apache.cayenne.test.jdbc.DBHelper.selectAll.(Anon_2),(Anon_2),Anonymous Class,4,4,12,0,3,16,1,4,0,0,13,0,0,7,7,2,4,1,0,10,7,1,0,17,3,2,2,1,0,0,0,0,0,7,10,3,No
Cayenne,org.apache.cayenne.test.jdbc.DeleteBuilder,DeleteBuilder,Public Class,7,0,4,0,1,4,1,3,0,0,14,18,1.29,3,3,5,5,0,0,6,6,3,0,35,1,2,0,3,0,0,0,1,2,6,10,3,No
Cayenne,org.apache.cayenne.test.jdbc.UpdateBuilder,UpdateBuilder,Public Class,9,0,5,0,1,5,1,7,0,0,26,18,0.69,3,3,8,8,0,0,12,12,5,1,51,2,2,1,5,80,60,0,1,4,12,19,6,No
Cayenne,org.apache.cayenne.test.jdbc.ResultSetTemplate,ResultSetTemplate,Abstract Generic Class,3,2,7,0,1,9,1,8,0,0,17,18,1.06,7,7,5,5,2,2,6,6,3,1,43,1,1,3,3,0,0,0,0,1,5,11,2,No
Cayenne,org.apache.cayenne.test.jdbc.UtilityLogger,UtilityLogger,Class,1,0,3,0,1,3,1,2,1,1,6,18,3,3,3,3,3,1,0,2,2,0,0,26,1,1,0,1,0,0,0,0,0,2,4,1,No
Cayenne,org.apache.cayenne.test.jdbc.SQLBuilder,SQLBuilder,Public Abstract Class,4,0,6,0,1,6,1,6,0,1,31,18,0.58,7,7,11,10,0,3,16,8,4,4,55,1,1,0,4,38,13,0,3,1,13,18,4,No
Cayenne,org.apache.cayenne.test.jdbc.RowTemplate,RowTemplate,Abstract Generic Class,6,2,8,0,2,10,1,6,0,0,19,21,1.11,5,5,6,5,2,13,8,7,3,0,46,3,2,2,3,0,0,0,0,1,6,11,4,No
Cayenne,org.apache.cayenne.test.jdbc.WhereBuilder,WhereBuilder,Public Class,9,1,5,0,1,6,1,12,0,0,30,18,0.6,4,4,8,7,0,0,14,14,5,1,60,2,2,1,5,60,20,0,1,4,13,21,7,No
Cayenne,org.apache.cayenne.test.jdbc.UpdateTemplate,UpdateTemplate,Class,3,2,12,0,3,15,1,11,0,0,40,18,0.45,10,10,9,9,1,0,22,20,3,1,69,6,1,4,3,33,33,0,1,1,16,27,8,No
Cayenne,org.apache.cayenne.test.jdbc.SQLReader,SQLReader,Public Class,3,3,12,0,3,15,1,12,3,0,37,29,0.78,8,8,8,8,0,0,21,20,0,0,78,4,1,3,3,0,0,1,0,2,15,26,9,No
Cayenne,org.apache.cayenne.test.jdbc.TableHelper,TableHelper,Public Class,24,0,4,0,1,4,1,29,0,0,94,33,0.35,12,12,29,29,0,0,37,35,24,4,156,4,1,1,24,51,48,0,0,24,36,64,27,No
Cayenne,org.apache.cayenne.test.parallel.ParallelTestContainer,ParallelTestContainer,Public Abstract Class,2,6,22,11,4,39,1,8,0,0,25,42,1.68,2,2,5,6,0,40,15,14,2,0,75,4,1,2,2,0,0,0,1,1,15,20,4,No
Cayenne,org.apache.cayenne.test.resource.ResourceUtil,ResourceUtil,Public Class,6,1,9,3,2,12,1,13,6,0,53,34,0.64,14,14,14,14,0,0,32,26,0,0,100,4,1,2,6,0,0,2,0,4,22,36,13,No
Cayenne,org.apache.cayenne.tools.AntLogger,AntLogger,Class,62,0,4,0,1,4,2,63,0,0,250,21,0.08,6,6,125,64,0,0,62,62,62,1,334,1,1,0,62,16,16,0,0,62,63,126,62,No
Cayenne,org.apache.cayenne.tools.AntTableType,AntTableType,Public Class,3,0,3,0,1,3,1,3,0,0,12,0,0,1,1,5,5,0,0,3,3,3,1,15,1,1,0,3,33,0,0,0,3,4,8,3,No
Cayenne,org.apache.cayenne.tools.CayenneGeneratorTask,CayenneGeneratorTask,Public Class,45,0,6,2,2,8,1,49,0,0,228,114,0.5,25,25,74,73,0,0,117,110,34,27,391,25,3,2,34,91,84,6,2,26,125,173,67,No
Cayenne,org.apache.cayenne.dbsync.filter.NamePatternMatcher,NamePatternMatcher,Public Class,7,2,9,6,3,16,2,23,3,3,75,62,0.83,7,7,18,21,0,0,41,38,4,2,160,5,1,3,7,71,43,2,0,5,29,54,20,No
Cayenne,org.apache.cayenne.dbsync.reverse.configuration.ToolsModule,ToolsModule,Public Class,2,5,18,1,1,23,2,14,0,0,38,25,0.66,54,54,4,4,0,0,31,27,2,1,77,1,1,0,2,0,0,0,0,2,28,31,2,No
Cayenne,org.apache.cayenne.di.DIBootstrap,DIBootstrap,Public Class,2,0,4,3,1,7,1,2,2,0,10,29,2.9,5,5,5,4,0,0,3,3,0,0,41,1,1,0,2,0,0,0,0,2,3,6,2,No
Cayenne,org.apache.cayenne.gen.ArtifactsGenerationMode,ArtifactsGenerationMode,Public Enum Type,4,0,2,0,1,2,1,4,0,0,10,24,2.4,1,1,5,4,0,0,2,2,4,3,38,1,1,0,4,,,1,0,3,4,6,2,No
Cayenne,org.apache.cayenne.gen.CgenConfiguration,CgenConfiguration,Public Class,63,0,4,0,1,4,3,77,0,0,303,30,0.1,22,22,96,93,2,0,140,102,63,26,409,4,1,2,63,94,94,3,0,58,120,192,77,No
Cayenne,org.apache.cayenne.gen.CgenModule,CgenModule,Public Class,1,0,4,0,1,4,2,0,0,0,6,21,3.5,4,4,3,2,0,0,1,1,1,0,27,1,1,0,1,0,0,0,0,1,1,3,1,No
Cayenne,org.apache.cayenne.gen.ClassGenerationAction,ClassGenerationAction,Public Class,23,2,11,3,3,17,1,76,0,13,276,102,0.37,35,35,73,76,1,2,189,149,23,4,454,10,1,3,23,67,62,5,4,13,131,194,78,No
Cayenne,org.apache.cayenne.gen.ClientClassGenerationAction,ClientClassGenerationAction,Public Class,28,1,11,1,4,12,1,11,0,8,64,24,0.38,12,12,17,15,0,1,42,24,5,0,99,10,2,3,5,0,0,0,0,5,25,39,20,No
Cayenne,org.apache.cayenne.map.DataMap,DataMap,Public Class,94,1,6,4,2,11,8,173,1,12,624,455,0.73,36,36,168,184,0,1,339,289,93,20,1249,11,1,6,94,95,90,2,0,92,249,436,188,No
Cayenne,org.apache.cayenne.tools.CayenneTask,CayenneTask,Public Abstract Class,11,0,4,5,1,9,1,16,0,0,51,76,1.49,14,14,24,22,0,2,18,17,11,7,143,2,2,1,11,88,86,1,2,8,23,36,12,No
Cayenne,org.apache.cayenne.tools.CayenneGeneratorEmbeddableFilterAction,CayenneGeneratorEmbeddableFilterAction,Class,2,2,4,2,1,7,1,6,0,0,11,26,2.36,4,4,5,5,1,0,4,4,2,1,43,1,1,0,2,50,50,0,0,1,5,8,3,No
Cayenne,org.apache.cayenne.tools.CayenneGeneratorEntityFilterAction,CayenneGeneratorEntityFilterAction,Class,3,1,4,0,1,5,1,7,0,0,16,25,1.56,5,5,8,7,2,0,5,5,3,2,48,1,1,0,3,67,67,0,0,1,7,11,4,No
Cayenne,org.apache.cayenne.tools.CayenneGeneratorMapLoaderAction,CayenneGeneratorMapLoaderAction,Class,6,1,6,0,2,7,1,15,0,0,39,23,0.59,7,7,15,16,5,0,18,18,6,4,77,4,1,3,6,71,67,0,1,0,19,30,9,No
Cayenne,org.apache.cayenne.configuration.DataNodeDescriptor,DataNodeDescriptor,Public Class,22,0,4,1,1,6,5,33,0,0,108,53,0.49,12,12,39,36,0,0,44,41,22,9,194,5,1,2,22,87,85,0,0,22,44,74,29,No
Cayenne,org.apache.cayenne.resource.URLResource,URLResource,Public Class,4,0,6,0,1,6,2,6,0,0,26,23,0.88,5,5,8,7,0,0,12,7,4,1,55,2,1,1,4,0,0,0,0,4,7,13,5,No
Cayenne,org.apache.cayenne.tools.DbGeneratorTask,DbGeneratorTask,Public Class,18,2,10,1,2,13,1,25,0,0,76,32,0.42,23,23,26,23,0,0,51,39,7,5,133,5,3,2,7,71,71,0,1,6,40,54,13,No
Cayenne,org.apache.cayenne.access.DbGenerator,DbGenerator,Public Class,25,2,11,5,3,18,1,87,0,1,300,146,0.49,39,39,78,86,0,0,177,169,25,17,533,14,1,6,25,85,70,1,3,21,134,226,76,No
Cayenne,org.apache.cayenne.datasource.DriverDataSource,DriverDataSource,Public Class,11,1,7,3,2,10,2,23,0,1,79,51,0.65,15,15,28,19,0,0,35,32,11,4,153,6,1,3,11,82,77,1,0,10,30,49,18,No
Cayenne,org.apache.cayenne.dbsync.DbSyncModule,DbSyncModule,Public Class,2,2,11,1,1,13,2,6,1,1,25,26,1.04,32,32,5,4,0,0,18,4,1,0,57,1,1,0,2,0,0,0,0,2,5,8,2,No
Cayenne,org.apache.cayenne.log.NoopJdbcEventLogger,NoopJdbcEventLogger,Public Class,14,0,3,0,1,3,2,15,1,1,45,23,0.51,5,5,28,16,0,0,3,3,13,0,83,1,1,0,14,0,0,1,0,13,3,18,14,No
Cayenne,org.apache.cayenne.map.DbEntity,DbEntity,Public Class,69,1,8,4,3,14,5,106,0,0,402,186,0.46,33,33,106,104,0,1,213,198,39,6,694,26,2,6,39,93,85,1,0,38,144,275,101,No
Cayenne,org.apache.cayenne.util.Util,Util,Public Class,35,2,12,6,3,19,1,109,35,2,426,215,0.5,59,59,98,108,3,0,277,242,0,0,741,10,1,3,35,97,97,0,0,32,200,313,112,No
Cayenne,org.apache.cayenne.tools.DbImporterTask,DbImporterTask,Public Class,34,0,5,1,1,6,1,49,0,0,165,44,0.27,40,40,50,49,0,0,83,75,34,2,258,6,2,2,34,47,47,0,1,33,69,113,43,No
Cayenne,org.apache.cayenne.conn.DataSourceInfo,DataSourceInfo,Public Class,35,1,7,2,2,9,4,72,0,6,260,76,0.29,15,15,66,61,0,0,149,118,35,14,407,17,1,2,35,86,82,0,0,35,104,173,69,No
Cayenne,org.apache.cayenne.dbsync.naming.DefaultObjectNameGenerator,DefaultObjectNameGenerator,Public Class,9,2,7,1,2,10,2,24,0,0,67,34,0.51,18,18,24,21,0,1,37,30,9,1,125,5,1,2,9,67,22,0,4,5,26,45,18,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.Catalog,Catalog,Public Class,44,0,5,0,1,5,2,5,0,0,28,21,0.75,5,5,8,6,0,0,14,5,5,0,54,1,3,0,5,0,0,0,0,5,5,11,5,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfiguration,DbImportConfiguration,Public Class,49,0,4,0,1,4,1,59,0,1,202,44,0.22,26,26,74,75,0,1,79,73,49,15,305,3,1,2,49,94,93,0,1,48,84,142,57,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfigurationValidator,DbImportConfigurationValidator,Public Class,3,1,11,0,3,12,2,7,0,0,37,21,0.57,13,13,13,13,0,0,21,17,3,3,65,4,1,2,3,33,22,1,0,2,17,27,8,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.DbImportModule,DbImportModule,Public Class,1,0,10,0,1,10,2,2,0,0,12,25,2.08,16,16,2,2,0,0,8,8,1,0,39,1,1,0,1,0,0,0,0,1,8,10,1,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.ExcludeColumn,ExcludeColumn,Public Class,16,0,3,0,1,3,2,3,0,0,14,21,1.5,4,4,6,5,0,0,3,3,4,0,38,1,2,0,4,0,0,0,0,4,3,8,4,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.ExcludeProcedure,ExcludeProcedure,Public Class,16,0,3,0,1,3,2,3,0,0,14,21,1.5,4,4,6,5,0,0,3,3,4,0,38,1,2,0,4,0,0,0,0,4,3,8,4,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.ExcludeRelationship,ExcludeRelationship,Public Class,14,1,3,0,1,3,1,3,0,0,7,21,3,1,1,3,3,0,0,1,1,2,0,31,1,2,0,2,0,0,0,0,2,1,4,2,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.ExcludeTable,ExcludeTable,Public Class,16,0,3,0,1,3,2,3,0,0,14,21,1.5,4,4,6,5,0,0,3,3,4,0,38,1,2,0,4,0,0,0,0,4,3,8,4,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.IncludeColumn,IncludeColumn,Public Class,16,0,3,0,1,3,2,3,0,0,14,21,1.5,4,4,6,5,0,0,3,3,4,0,38,1,2,0,4,0,0,0,0,4,3,8,4,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.IncludeProcedure,IncludeProcedure,Public Class,16,0,3,0,1,3,2,3,0,0,14,21,1.5,4,4,6,5,0,0,3,3,4,0,38,1,2,0,4,0,0,0,0,4,3,8,4,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.IncludeTable,IncludeTable,Public Class,26,0,5,1,2,6,2,21,0,0,75,30,0.4,11,11,21,24,0,0,35,30,14,3,126,7,2,2,14,71,62,0,0,14,23,51,22,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.ReverseEngineering,ReverseEngineering,Public Class,69,0,5,0,1,5,3,46,0,0,174,95,0.55,12,12,47,48,0,0,93,70,30,12,315,9,3,2,30,91,84,0,0,30,69,114,41,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.Schema,Schema,Public Class,38,0,5,0,1,5,2,5,0,0,27,21,0.78,5,5,8,6,0,0,13,5,5,0,53,1,2,0,5,0,0,0,0,5,5,11,5,No
Cayenne,org.apache.cayenne.dbsync.reverse.filters.FiltersConfigBuilder,FiltersConfigBuilder,Public Final Class,24,2,12,2,3,17,1,72,0,0,300,57,0.19,27,27,69,102,1,0,197,185,24,3,429,8,1,3,24,78,74,19,0,4,143,251,69,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.FilterContainer,FilterContainer,Public Abstract Class,33,0,4,0,1,4,1,42,1,0,143,30,0.21,15,15,43,49,1,2,64,62,32,8,215,7,1,2,33,86,80,0,1,31,54,104,42,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.SchemaContainer,SchemaContainer,Public Abstract Class,39,1,6,0,2,7,1,10,0,0,40,21,0.53,6,6,9,11,0,2,18,18,6,1,71,5,2,2,6,33,17,0,0,6,11,28,13,No
Cayenne,org.apache.cayenne.tools.CayenneGeneratorTaskCrossMapRelationshipsTest,CayenneGeneratorTaskCrossMapRelationshipsTest,Public Class,6,4,14,1,2,19,1,27,0,0,84,26,0.31,15,15,20,19,0,0,61,57,6,0,137,3,1,3,6,0,0,5,0,1,52,68,13,No
Cayenne,org.apache.cayenne.tools.CayenneGeneratorTaskTest,CayenneGeneratorTaskTest,Public Class,12,3,14,4,1,21,1,57,0,4,179,61,0.34,14,14,56,47,0,0,133,131,12,1,297,3,1,2,12,33,33,4,0,8,133,151,16,No
Cayenne,org.apache.cayenne.tools.CgenWithConfigTest,CgenWithConfigTest,Public Class,5,5,15,1,1,21,1,33,0,2,84,27,0.32,9,9,34,29,0,0,63,63,5,1,144,1,1,0,5,20,20,1,0,4,66,72,5,No
Cayenne,org.apache.cayenne.tools.DbGeneratorTaskTest,DbGeneratorTaskTest,Public Class,4,1,7,1,1,8,1,8,0,0,31,20,0.65,12,12,17,13,0,0,17,17,4,0,57,1,1,0,4,0,0,0,0,4,17,22,4,No
Cayenne,org.apache.cayenne.dba.AutoAdapter,AutoAdapter,Public Class,30,0,4,1,1,5,2,36,0,0,135,59,0.44,27,27,63,35,0,0,37,37,30,4,230,3,1,2,30,95,51,0,2,28,37,72,34,No
Cayenne,org.apache.cayenne.dba.sqlserver.SQLServerAdapter,SQLServerAdapter,Public Class,58,0,6,2,1,8,1,8,0,1,32,66,2.06,20,20,19,9,0,0,11,8,5,1,106,1,3,0,5,80,80,0,0,5,10,16,5,No
Cayenne,org.apache.cayenne.tools.DbImporterTaskTest,DbImporterTaskTest,Public Class,15,1,8,0,2,10,1,36,1,0,131,23,0.18,32,32,46,37,0,0,75,71,14,0,190,5,1,4,15,0,0,7,0,8,58,89,26,No
Cayenne,org.apache.cayenne.dbsync.reverse.dbimport.ReverseEngineeringUtils,ReverseEngineeringUtils,Public Class,9,2,13,0,1,15,1,27,9,0,120,18,0.15,9,9,36,36,0,0,100,100,0,0,165,1,1,0,9,0,0,0,0,9,100,110,9,No
Cayenne,org.apache.cayenne.tools.utils.CustomObjectNameGenerator,CustomObjectNameGenerator,Public Class,9,2,7,1,2,10,2,24,0,0,67,29,0.43,18,18,24,21,0,0,37,30,9,1,120,5,1,2,9,67,22,0,4,5,26,45,18,No
Cayenne,org.apache.cayenne.dbsync.naming.NoStemStemmer,NoStemStemmer,Public Class,3,0,3,0,1,3,2,4,1,1,12,3,0.25,2,2,6,5,0,0,3,3,2,0,19,1,1,0,3,0,0,1,0,2,3,7,3,No
Cayenne,org.apache.cayenne.map.DbAttribute,DbAttribute,Public Class,33,1,6,3,2,9,2,48,0,0,146,104,0.71,11,11,41,40,0,1,74,69,23,7,298,7,2,4,23,88,82,0,0,23,58,103,44,No
Cayenne,org.apache.cayenne.map.DbJoin,DbJoin,Public Class,15,0,5,1,1,6,3,21,0,0,81,33,0.41,9,9,27,25,0,1,39,36,15,3,135,3,1,1,15,67,53,1,1,13,34,55,20,No
Cayenne,org.apache.cayenne.map.DbRelationship,DbRelationship,Public Class,50,1,9,4,2,14,2,83,0,0,296,144,0.49,20,20,73,78,0,1,172,160,31,2,523,9,2,4,31,79,55,2,0,29,119,211,75,No
Cayenne,org.apache.cayenne.map.Relationship,Relationship,Public Abstract Class,19,0,4,3,1,7,4,25,0,0,72,83,1.15,7,7,28,26,1,3,25,22,19,5,180,2,1,1,19,89,79,0,0,18,27,47,19,No
Cayenne,org.apache.cayenne.map.Entity,Entity,Public Abstract Class,30,1,6,3,2,9,4,59,0,2,203,151,0.74,21,21,62,57,1,3,98,90,30,4,412,5,1,2,30,83,74,1,0,28,77,136,45,No
Cayenne,org.apache.cayenne.map.Attribute,Attribute,Public Abstract Class,10,0,3,1,1,5,4,12,0,0,36,35,0.97,7,7,15,13,0,3,10,10,10,2,83,2,1,1,10,72,56,0,0,10,12,23,10,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheGroupDescriptor,CacheGroupDescriptor,Public Class,5,0,3,0,1,3,1,8,0,0,22,27,1.23,2,2,9,9,0,0,7,7,5,3,57,1,1,0,5,60,40,0,0,5,10,16,5,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheGroupsHandler,CacheGroupsHandler,Public Class,4,1,8,1,2,10,2,9,0,0,33,25,0.76,9,9,9,10,0,1,17,17,4,0,67,4,1,1,4,0,0,2,0,2,12,24,10,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationFilter,CacheInvalidationFilter,Public Class,4,1,14,1,2,16,2,8,0,0,63,42,0.67,22,22,24,20,0,0,35,30,4,5,113,4,1,4,4,55,50,0,2,2,28,43,13,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationModule,CacheInvalidationModule,Public Class,3,1,4,2,1,7,2,5,2,0,15,29,1.93,9,9,5,4,1,0,6,5,1,0,49,1,1,0,3,0,0,0,0,2,5,9,3,No
Cayenne,org.apache.cayenne.configuration.server.ServerModule,ServerModule,Public Class,16,2,9,9,1,20,2,53,14,1,150,165,1.1,148,148,19,18,0,1,115,64,2,0,368,1,1,0,16,0,0,0,0,16,65,82,16,No
Cayenne,org.apache.cayenne.tx.TransactionFilter,TransactionFilter,Public Class,1,5,24,1,4,30,2,7,0,0,27,24,0.89,10,10,8,5,0,0,19,10,1,1,58,4,1,1,1,0,0,0,0,1,11,14,5,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationModuleExtender,CacheInvalidationModuleExtender,Public Class,5,1,7,1,1,8,1,10,0,0,38,26,0.68,8,8,10,12,1,0,20,16,5,3,74,1,1,1,5,67,67,0,0,4,17,27,8,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationModuleExtender.module.(lambda_expr_1).(Anon_1),(Anon_1),Anonymous Class,5,0,4,0,1,4,1,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationModuleProvider,CacheInvalidationModuleProvider,Public Class,3,0,4,0,1,4,2,3,0,0,14,21,1.5,7,7,7,4,0,0,3,3,3,0,38,1,1,0,3,0,0,0,0,3,3,7,3,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheGroupsHandlerTest,CacheGroupsHandlerTest,Public Class,2,2,13,0,2,15,1,6,0,0,27,21,0.78,9,9,15,15,0,0,18,16,2,0,54,2,1,1,2,0,0,0,0,2,16,23,4,No
Cayenne,org.apache.cayenne.cache.invalidation.db.E1,E1,Public Class,51,0,0,0,0,0,1,2,0,1,4,18,4.5,1,1,3,2,0,0,1,0,0,0,24,0,5,0,0,0,0,0,0,0,1,2,0,No
Cayenne,org.apache.cayenne.cache.invalidation.db.E2,E2,Public Class,51,0,0,0,0,0,1,2,0,1,12,18,1.5,2,2,10,2,0,0,1,0,0,0,32,0,5,0,0,0,0,0,0,0,1,2,0,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationCacheGroupsHandlerIT,CacheInvalidationCacheGroupsHandlerIT,Public Class,10,3,15,1,1,20,1,23,0,0,80,28,0.35,13,13,25,21,0,0,58,53,5,2,131,1,2,0,5,40,40,0,2,3,55,63,7,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationCacheGroupsHandlerIT.buildCustomModule.(Anon_1),(Anon_1),Anonymous Class,17,0,5,0,1,5,1,1,0,0,11,0,0,4,4,1,2,0,0,9,4,2,0,12,1,2,0,2,0,0,0,0,2,4,6,2,No
Cayenne,org.apache.cayenne.cache.MapQueryCache,MapQueryCache,Public Class,15,1,7,0,2,8,3,27,0,2,106,31,0.29,11,11,32,32,0,1,55,52,15,2,164,3,1,2,15,70,27,0,5,10,42,75,26,No
Cayenne,org.apache.cayenne.query.ObjectSelect,ObjectSelect,Public Generic Class,75,1,5,5,1,11,1,82,10,1,262,306,1.17,21,21,63,58,0,0,129,126,41,1,650,3,3,1,51,94,86,1,2,48,109,182,72,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationCase,CacheInvalidationCase,Public Abstract Class,5,1,6,0,1,7,1,12,0,0,30,18,0.6,9,9,12,10,0,2,13,10,5,3,60,2,1,1,5,67,67,0,3,2,13,19,6,No
Cayenne,org.apache.cayenne.configuration.CayenneRuntime,CayenneRuntime,Public Abstract Class,9,0,3,5,1,8,1,12,2,1,34,80,2.35,9,9,14,13,0,2,11,11,7,2,126,1,1,0,9,56,56,0,1,8,13,23,9,No
Cayenne,org.apache.cayenne.configuration.server.ServerRuntime,ServerRuntime,Public Class,17,1,6,8,2,14,1,13,2,0,47,87,1.85,11,11,16,16,0,0,25,23,6,0,147,3,2,2,8,0,0,0,1,7,19,32,12,No
Cayenne,org.apache.cayenne.configuration.server.ServerRuntimeBuilder,ServerRuntimeBuilder,Public Class,21,1,7,2,1,10,1,43,0,1,154,73,0.47,21,21,43,43,0,0,83,76,21,13,270,7,1,2,21,90,88,3,1,17,78,115,40,No
Cayenne,org.apache.cayenne.cache.invalidation.CacheInvalidationCustomHandlerIT,CacheInvalidationCustomHandlerIT,Public Class,7,5,16,2,1,22,1,12,0,0,39,25,0.64,12,12,13,10,0,0,26,23,2,0,76,1,2,0,2,0,0,0,1,1,23,28,2,No
