Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.lucene.queries.spans.SpanWeight.matches.(lambda_expr_1).(Anon_4).(Anon_5),(Anon_5),Anonymous Class,2.0,0.0,10.0,0.0,2.0,10.0,2.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,1.0,3.0,0.0,0.0,17.0,10.0,2.0,0.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,13.0,3.0,No
org.apache.lucene.queries.spans.SpanWeight.matches.(lambda_expr_1).(Anon_4).getSubMatches.(Anon_6),(Anon_6),Anonymous Class,7.0,0.0,4.0,0.0,1.0,4.0,2.0,8.0,0.0,0.0,31.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,24.0,8.0,7.0,1.0,39.0,1.0,1.0,0.0,7.0,14.0,14.0,0.0,0.0,7.0,9.0,16.0,7.0,No
org.apache.lucene.queries.spans.SpanWithinQuery.SpanWithinWeight,SpanWithinWeight,Public Class,22.0,1.0,21.0,1.0,1.0,24.0,1.0,7.0,0.0,0.0,66.0,9.0,0.14,8.0,8.0,16.0,9.0,0.0,0.0,37.0,32.0,3.0,0.0,82.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,22.0,38.0,4.0,No
org.apache.lucene.queries.spans.SpanWithinQuery.SpanWithinWeight.getSpans.(Anon_1),(Anon_1),Anonymous Class,37.0,0.0,20.0,0.0,6.0,20.0,1.0,2.0,0.0,0.0,40.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,29.0,24.0,2.0,0.0,42.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,26.0,11.0,No
org.apache.lucene.queries.function.docvalues.TestBoolValOfNumericDVs,TestBoolValOfNumericDVs,Public Class,141.0,1.0,18.0,2.0,2.0,21.0,1.0,4.0,0.0,0.0,38.0,10.0,0.26,2.0,2.0,5.0,9.0,0.0,0.0,25.0,8.0,2.0,0.0,52.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,17.0,3.0,No
org.apache.lucene.queries.function.docvalues.TestBoolValOfNumericDVs.check.(Anon_1),(Anon_1),Anonymous Class,39.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,No
org.apache.lucene.queries.function.docvalues.TestBoolValOfNumericDVs.check.(Anon_2),(Anon_2),Anonymous Class,40.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,No
org.apache.lucene.queries.function.docvalues.TestBoolValOfNumericDVs.check.(Anon_3),(Anon_3),Anonymous Class,39.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,No
org.apache.lucene.queries.function.docvalues.TestBoolValOfNumericDVs.check.(Anon_4),(Anon_4),Anonymous Class,41.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,No
org.apache.lucene.queries.function.FunctionTestSetup,FunctionTestSetup,Public Abstract Class,146.0,1.0,17.0,1.0,2.0,19.0,1.0,24.0,7.0,13.0,159.0,32.0,0.2,27.0,27.0,61.0,40.0,0.0,4.0,124.0,82.0,0.0,6.0,210.0,8.0,3.0,2.0,7.0,94.0,94.0,2.0,4.0,1.0,93.0,109.0,15.0,No
org.apache.lucene.queries.function.TestDocValuesFieldSources,TestDocValuesFieldSources,Public Class,141.0,2.0,64.0,2.0,18.0,67.0,1.0,6.0,0.0,0.0,129.0,4.0,0.03,31.0,31.0,20.0,22.0,0.0,0.0,108.0,75.0,2.0,0.0,137.0,33.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,69.0,86.0,36.0,No
org.apache.lucene.queries.function.TestFieldScoreQuery,TestFieldScoreQuery,Public Class,158.0,0.0,7.0,1.0,1.0,8.0,1.0,12.0,1.0,0.0,91.0,25.0,0.27,17.0,17.0,38.0,31.0,0.0,0.0,53.0,44.0,11.0,0.0,123.0,4.0,4.0,1.0,12.0,0.0,0.0,2.0,1.0,9.0,45.0,62.0,17.0,No
org.apache.lucene.queries.function.TestFunctionMatchQuery,TestFunctionMatchQuery,Public Class,151.0,1.0,6.0,0.0,1.0,8.0,1.0,10.0,3.0,3.0,37.0,2.0,0.05,19.0,19.0,16.0,14.0,0.0,0.0,21.0,17.0,2.0,0.0,49.0,1.0,4.0,0.0,5.0,40.0,20.0,1.0,0.0,4.0,20.0,26.0,7.0,No
org.apache.lucene.queries.function.TestFunctionQueryExplanations,TestFunctionQueryExplanations,Public Class,151.0,0.0,7.0,0.0,1.0,8.0,1.0,4.0,0.0,0.0,24.0,1.0,0.04,8.0,8.0,8.0,8.0,0.0,0.0,16.0,12.0,3.0,0.0,29.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,16.0,3.0,No
org.apache.lucene.queries.function.TestFunctionQuerySort,TestFunctionQuerySort,Public Class,141.0,7.0,43.0,6.0,3.0,55.0,1.0,16.0,0.0,0.0,88.0,12.0,0.14,26.0,26.0,32.0,34.0,0.0,0.0,76.0,72.0,2.0,0.0,115.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,76.0,84.0,5.0,No
org.apache.lucene.queries.function.TestFunctionRangeQuery,TestFunctionRangeQuery,Public Class,161.0,0.0,7.0,0.0,1.0,7.0,1.0,18.0,1.0,0.0,110.0,7.0,0.06,21.0,21.0,47.0,34.0,0.0,0.0,59.0,46.0,14.0,2.0,132.0,2.0,4.0,2.0,15.0,77.0,63.0,3.0,1.0,11.0,46.0,65.0,16.0,No
