Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.xerces.impl.XMLEntityManager.ScannedEntity,ScannedEntity,Public Class,21.0,0.0,8.0,1.0,2.0,10.0,1.0,48.0,0.0,0.0,139.0,77.0,0.55,10.0,10.0,54.0,55.0,0.0,0.0,76.0,76.0,14.0,18.0,259.0,3.0,2.0,2.0,14.0,88.0,87.0,0.0,0.0,14.0,87.0,116.0,28.0,No
org.apache.xerces.impl.XML11NamespaceBinder,XML11NamespaceBinder,Public Class,35.0,0.0,3.0,2.0,1.0,3.0,1.0,7.0,0.0,0.0,7.0,32.0,4.57,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,43.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,Yes
org.apache.xerces.impl.XML11NSDocumentScannerImpl,XML11NSDocumentScannerImpl,Public Class,100.0,9.0,57.0,19.0,11.0,84.0,1.0,88.0,0.0,0.0,502.0,227.0,0.45,19.0,19.0,53.0,44.0,0.0,0.0,395.0,224.0,8.0,4.0,809.0,30.0,5.0,4.0,8.0,66.0,66.0,0.0,6.0,2.0,164.0,253.0,88.0,No
org.apache.xerces.impl.XML11NSDocumentScannerImpl.NS11ContentDispatcher,NS11ContentDispatcher,Protected Final Class,12.0,1.0,20.0,11.0,4.0,31.0,1.0,3.0,0.0,0.0,41.0,25.0,0.61,9.0,9.0,6.0,5.0,0.0,0.0,28.0,26.0,2.0,0.0,67.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,20.0,29.0,8.0,No
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.ElementStack,ElementStack,Protected Static Class,4.0,0.0,6.0,7.0,2.0,12.0,1.0,10.0,0.0,0.0,28.0,46.0,1.64,1.0,1.0,8.0,10.0,0.0,0.0,13.0,14.0,4.0,2.0,79.0,3.0,1.0,2.0,4.0,25.0,25.0,0.0,0.0,4.0,16.0,24.0,7.0,No
org.apache.xerces.impl.XMLDocumentScannerImpl.ContentDispatcher,ContentDispatcher,Protected Class,10.0,2.0,13.0,11.0,3.0,25.0,1.0,19.0,0.0,0.0,66.0,68.0,1.03,17.0,17.0,13.0,7.0,0.0,2.0,38.0,35.0,5.0,0.0,147.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,27.0,41.0,13.0,No
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,XMLDocumentFragmentScannerImpl,Public Class,63.0,3.0,18.0,13.0,5.0,33.0,4.0,251.0,0.0,21.0,917.0,703.0,0.77,28.0,28.0,180.0,139.0,0.0,1.0,607.0,495.0,33.0,26.0,1826.0,19.0,2.0,5.0,33.0,90.0,88.0,1.0,17.0,15.0,412.0,604.0,162.0,No
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher,FragmentContentDispatcher,Protected Class,5.0,1.0,40.0,15.0,9.0,55.0,2.0,15.0,0.0,0.0,204.0,98.0,0.48,18.0,18.0,15.0,9.0,0.0,1.0,138.0,107.0,5.0,0.0,311.0,41.0,1.0,9.0,5.0,0.0,0.0,0.0,4.0,1.0,79.0,114.0,46.0,No
org.apache.xerces.impl.XMLDocumentScannerImpl.DTDDispatcher,DTDDispatcher,Protected Final Class,1.0,5.0,97.0,27.0,16.0,128.0,2.0,8.0,0.0,0.0,100.0,36.0,0.36,17.0,17.0,12.0,9.0,0.0,0.0,73.0,55.0,1.0,0.0,142.0,16.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,48.0,60.0,16.0,No
org.apache.xerces.impl.XMLDocumentScannerImpl.PrologDispatcher,PrologDispatcher,Protected Final Class,1.0,8.0,146.0,26.0,30.0,179.0,2.0,11.0,0.0,0.0,149.0,35.0,0.23,13.0,13.0,5.0,3.0,0.0,0.0,109.0,85.0,1.0,0.0,193.0,30.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,88.0,30.0,No
