Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder.visit.(Anon_2),(Anon_2),Anonymous Class,21.0,0.0,6.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,7.0,1.0,0.14,3.0,3.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,No
org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder.visit.(Anon_3),(Anon_3),Anonymous Class,25.0,0.0,7.0,0.0,2.0,7.0,1.0,4.0,0.0,0.0,34.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,0.0,25.0,18.0,5.0,0.0,38.0,5.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,13.0,24.0,11.0,No
org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder.visit.(Anon_4),(Anon_4),Anonymous Class,21.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,No
org.apache.jackrabbit.spi.commons.query.sql.QueryFormat,QueryFormat,Class,20.0,1.0,22.0,3.0,5.0,25.0,3.0,38.0,4.0,0.0,442.0,77.0,0.17,32.0,32.0,76.0,84.0,0.0,0.0,330.0,288.0,16.0,4.0,557.0,16.0,1.0,4.0,20.0,73.0,68.0,5.0,0.0,15.0,244.0,345.0,100.0,No
org.apache.jackrabbit.spi.commons.query.sql.QueryBuilder,QueryBuilder,Public Class,4.0,0.0,4.0,3.0,1.0,7.0,2.0,4.0,0.0,0.0,18.0,16.0,0.89,7.0,7.0,9.0,5.0,0.0,0.0,4.0,4.0,4.0,0.0,38.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,No
org.apache.jackrabbit.spi.commons.query.TraversingQueryNodeVisitor,TraversingQueryNodeVisitor,Public Class,20.0,0.0,4.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,31.0,4.0,0.13,10.0,10.0,10.0,10.0,0.0,0.0,13.0,13.0,7.0,0.0,42.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,11.0,21.0,9.0,No
org.apache.jackrabbit.spi.commons.query.xpath.JJTXPathState,JJTXPathState,Class,12.0,0.0,6.0,0.0,1.0,6.0,1.0,17.0,0.0,0.0,80.0,24.0,0.3,3.0,3.0,21.0,21.0,12.0,0.0,44.0,43.0,12.0,5.0,119.0,3.0,1.0,2.0,12.0,48.0,40.0,0.0,0.0,0.0,43.0,61.0,17.0,No
org.apache.jackrabbit.spi.commons.query.xpath.ParseException,ParseException,Public Class,5.0,0.0,20.0,7.0,5.0,28.0,1.0,12.0,0.0,0.0,109.0,68.0,0.62,3.0,3.0,21.0,22.0,0.0,0.0,76.0,66.0,5.0,5.0,189.0,12.0,2.0,3.0,5.0,56.0,56.0,0.0,1.0,4.0,66.0,84.0,25.0,No
org.apache.jackrabbit.spi.commons.query.xpath.Token,Token,Public Class,2.0,0.0,6.0,8.0,1.0,13.0,1.0,8.0,1.0,0.0,18.0,51.0,2.83,1.0,1.0,8.0,8.0,0.0,0.0,3.0,3.0,1.0,8.0,77.0,1.0,1.0,1.0,2.0,94.0,94.0,0.0,0.0,2.0,7.0,11.0,2.0,No
org.apache.jackrabbit.spi.commons.query.xpath.QueryBuilder,QueryBuilder,Public Class,4.0,0.0,4.0,3.0,1.0,7.0,2.0,4.0,0.0,0.0,18.0,16.0,0.89,7.0,7.0,9.0,5.0,0.0,0.0,4.0,4.0,4.0,0.0,38.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,No
org.apache.jackrabbit.spi.commons.query.xpath.QueryFormat,QueryFormat,Class,18.0,0.0,22.0,2.0,5.0,24.0,3.0,30.0,2.0,0.0,406.0,44.0,0.11,35.0,35.0,70.0,77.0,0.0,0.0,310.0,271.0,16.0,3.0,480.0,23.0,1.0,4.0,18.0,56.0,50.0,3.0,0.0,15.0,233.0,326.0,91.0,No
org.apache.jackrabbit.spi.commons.query.xpath.QueryFormat.visit.(Anon_1),(Anon_1),Anonymous Class,14.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,No
org.apache.jackrabbit.spi.commons.query.xpath.SimpleCharStream,SimpleCharStream,Public Class,36.0,1.0,9.0,0.0,2.0,10.0,1.0,68.0,0.0,1.0,352.0,15.0,0.04,8.0,8.0,76.0,64.0,0.0,0.0,191.0,154.0,36.0,15.0,435.0,10.0,1.0,3.0,36.0,84.0,71.0,0.0,5.0,31.0,153.0,217.0,67.0,No
org.apache.jackrabbit.spi.commons.query.xpath.SimpleNode,SimpleNode,Public Class,20.0,0.0,4.0,0.0,1.0,4.0,2.0,25.0,1.0,0.0,90.0,17.0,0.19,6.0,6.0,28.0,30.0,0.0,0.0,36.0,36.0,19.0,5.0,132.0,4.0,1.0,3.0,20.0,86.0,77.0,0.0,0.0,20.0,37.0,66.0,29.0,No
org.apache.jackrabbit.spi.commons.query.xpath.XPath,XPath,Public Class,159.0,0.0,56.0,1.0,18.0,57.0,3.0,156.0,9.0,8.0,8990.0,107.0,0.01,22.0,22.0,893.0,904.0,0.0,0.0,7437.0,5070.0,150.0,14.0,9252.0,141.0,1.0,6.0,159.0,82.0,24.0,10.0,0.0,149.0,4109.0,5617.0,2818.0,No
org.apache.jackrabbit.spi.commons.query.xpath.TokenMgrError,TokenMgrError,Public Class,6.0,0.0,11.0,4.0,3.0,15.0,1.0,12.0,2.0,4.0,71.0,47.0,0.66,2.0,2.0,15.0,16.0,0.0,0.0,50.0,32.0,4.0,1.0,130.0,12.0,2.0,3.0,6.0,83.0,67.0,0.0,2.0,4.0,36.0,46.0,18.0,No
org.apache.jackrabbit.spi.commons.query.xpath.XPathTokenManager,XPathTokenManager,Public Class,234.0,0.0,57.0,0.0,22.0,57.0,2.0,14.0,4.0,51.0,13652.0,26.0,0.0,10.0,10.0,782.0,600.0,2.0,0.0,11510.0,8874.0,230.0,15.0,13692.0,1802.0,1.0,6.0,234.0,84.0,55.0,223.0,1.0,8.0,6372.0,9469.0,5052.0,No
org.apache.jackrabbit.spi.commons.query.xpath.XPathQueryBuilder.createExpression.(Anon_1),(Anon_1),Anonymous Class,14.0,0.0,10.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,6.0,2.0,3.0,0.0,0.0,9.0,4.0,1.0,0.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch,SerializableBatch,Public Class,13.0,0.0,4.0,1.0,1.0,5.0,3.0,65.0,0.0,0.0,167.0,55.0,0.33,27.0,27.0,74.0,65.0,0.0,0.0,52.0,49.0,13.0,2.0,287.0,2.0,1.0,1.0,13.0,50.0,50.0,0.0,0.0,13.0,70.0,113.0,14.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.AddNode,AddNode,Private Static Class,2.0,0.0,5.0,2.0,1.0,6.0,2.0,6.0,0.0,0.0,15.0,3.0,0.2,5.0,5.0,7.0,7.0,1.0,0.0,5.0,5.0,2.0,4.0,24.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.AddProperty,AddProperty,Private Static Class,2.0,0.0,7.0,2.0,2.0,9.0,2.0,6.0,0.0,0.0,20.0,3.0,0.15,5.0,5.0,8.0,7.0,1.0,0.0,8.0,7.0,2.0,4.0,29.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,14.0,3.0,No
