Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.nutch.util.CrawlTestUtil,CrawlTestUtil,Public Class,6.0,1.0,11.0,8.0,2.0,20.0,1.0,11.0,6.0,0.0,70.0,46.0,0.66,26.0,26.0,29.0,22.0,0.0,0.0,45.0,42.0,0.0,0.0,127.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,37.0,50.0,12.0,No
org.apache.nutch.crawl.TestInjector,TestInjector,Public Class,8.0,5.0,23.0,4.0,3.0,31.0,1.0,39.0,0.0,1.0,143.0,30.0,0.21,19.0,19.0,49.0,47.0,0.0,0.0,107.0,95.0,6.0,1.0,206.0,6.0,2.0,2.0,6.0,33.0,33.0,1.0,0.0,5.0,96.0,120.0,20.0,No
org.apache.nutch.crawl.TestSignatureFactory,TestSignatureFactory,Public Class,1.0,0.0,9.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,5.0,5.0,6.0,5.0,0.0,0.0,6.0,6.0,1.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,1.0,No
org.apache.nutch.crawl.TestURLPartitioner,TestURLPartitioner,Public Class,7.0,4.0,19.0,7.0,1.0,28.0,1.0,37.0,0.0,0.0,136.0,71.0,0.52,14.0,14.0,81.0,55.0,0.0,0.0,113.0,69.0,7.0,0.0,223.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,76.0,84.0,7.0,No
org.apache.nutch.crawl.TestUrlWithScore,TestUrlWithScore,Public Class,6.0,3.0,15.0,8.0,1.0,23.0,1.0,25.0,0.0,0.0,92.0,68.0,0.74,11.0,11.0,46.0,41.0,0.0,0.0,73.0,72.0,6.0,0.0,168.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,73.0,80.0,6.0,No
org.apache.nutch.fetcher.TestFetcher,TestFetcher,Public Class,10.0,6.0,26.0,7.0,2.0,39.0,1.0,62.0,0.0,2.0,216.0,61.0,0.28,32.0,32.0,84.0,70.0,0.0,0.0,179.0,159.0,8.0,2.0,337.0,4.0,2.0,2.0,8.0,63.0,38.0,1.0,0.0,7.0,159.0,179.0,17.0,No
org.apache.nutch.indexer.TestIndexingFilters,TestIndexingFilters,Public Class,3.0,2.0,16.0,7.0,1.0,24.0,1.0,11.0,0.0,0.0,50.0,22.0,0.44,11.0,11.0,27.0,22.0,0.0,0.0,39.0,33.0,3.0,0.0,79.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,37.0,41.0,3.0,No
org.apache.nutch.metadata.TestMetadata,TestMetadata,Public Class,11.0,2.0,18.0,2.0,1.0,21.0,1.0,31.0,0.0,1.0,201.0,37.0,0.18,9.0,9.0,44.0,35.0,0.0,0.0,163.0,155.0,11.0,0.0,269.0,4.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,10.0,159.0,175.0,15.0,No
org.apache.nutch.metadata.TestSpellCheckedMetadata,TestSpellCheckedMetadata,Public Class,13.0,1.0,17.0,1.0,1.0,19.0,1.0,28.0,1.0,1.0,221.0,42.0,0.19,12.0,12.0,49.0,38.0,0.0,0.0,178.0,164.0,12.0,0.0,291.0,2.0,1.0,1.0,13.0,0.0,0.0,1.0,0.0,12.0,170.0,186.0,15.0,No
org.apache.nutch.net.TestURLFilters,TestURLFilters,Public Class,1.0,1.0,14.0,6.0,2.0,20.0,1.0,3.0,0.0,0.0,16.0,6.0,0.38,6.0,6.0,7.0,6.0,0.0,0.0,10.0,7.0,1.0,0.0,24.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,11.0,2.0,No
