Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.TimeDateAddFunction,TimeDateAddFunction,Public Static Class,2,0,3,0,1,3,2,2,0,0,12,0,0,7,7,8,6,0,0,1,1,2,3,14,1,1,0,2,50,50,0,0,2,4,7,2,No
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.TimeOfDay,TimeOfDay,Public Static Class,2,0,5,1,1,5,2,2,0,0,15,1,0.07,8,8,8,7,0,0,6,6,2,2,17,1,1,0,2,50,50,0,0,2,8,11,2,No
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.TimeStampType,TimeStampType,Public Static Class,2,0,6,0,1,6,2,3,0,0,23,0,0,6,6,12,11,0,0,8,1,2,8,26,1,1,0,2,50,50,0,0,2,9,12,2,No
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.TimeType,TimeType,Public Static Class,2,0,4,0,1,4,2,3,0,0,16,0,0,6,6,9,8,0,0,4,1,2,5,19,1,1,0,2,50,50,0,0,2,6,9,2,No
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.UnixTimeStamp,UnixTimeStamp,Public Static Class,2,0,4,0,1,4,2,2,0,0,14,0,0,7,7,9,6,0,0,2,2,2,3,16,1,1,0,2,33,33,0,0,2,5,8,2,No
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.UnixTimeStampForDate,UnixTimeStampForDate,Public Static Class,2,0,5,0,1,5,2,2,0,0,17,0,0,11,11,11,8,0,0,4,4,2,4,19,1,1,0,2,38,38,0,0,2,8,11,2,No
Drill,org.apache.drill.exec.expr.fn.impl.DateTypeFunctions.UnixTimeStampForDateWithPattern,UnixTimeStampForDateWithPattern,Public Static Class,2,0,6,0,1,6,2,2,0,0,19,0,0,11,11,13,10,0,0,5,5,2,5,21,1,1,0,2,40,40,0,0,2,10,13,2,No
Drill,org.joda.time.MutableDateTime,MutableDateTime,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.drill.exec.expr.fn.impl.DateUtility,DateUtility,Public Class,6,1,6,0,1,6,1,18,6,15,628,25,0.04,7,7,602,29,0,0,609,24,0,0,670,2,1,1,6,83,83,0,0,6,32,42,8,Yes
Drill,org.apache.drill.exec.expr.fn.impl.DrillByteArray,DrillByteArray,Public Class,8,0,3,0,1,3,1,8,0,0,31,21,0.68,0,0,11,11,0,0,11,11,8,2,60,1,1,0,8,44,19,0,0,8,13,22,8,No
Drill,org.apache.drill.exec.expr.fn.impl.DrillHash,DrillHash,Public Class,2,0,9,1,1,10,1,2,2,0,19,21,1.11,1,1,4,4,0,2,14,3,0,0,42,1,1,0,2,0,0,0,0,2,4,7,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble,Hash32AsDouble,Public Class,0,0,0,0,0,0,1,54,0,0,238,21,0.09,3,3,141,89,0,0,52,40,0,0,313,0,1,0,0,0,0,0,0,0,64,121,0,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.BigIntHash,BigIntHash,Public Static Class,2,0,3,0,1,3,2,3,0,0,12,0,0,6,6,8,5,0,0,1,1,2,2,15,1,1,0,2,50,50,0,0,2,3,6,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.Decimal18Hash,Decimal18Hash,Public Static Class,2,0,3,0,1,3,2,2,0,0,13,0,0,7,7,9,6,0,0,2,2,2,2,15,1,1,0,2,50,50,0,0,2,4,7,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.Decimal28Hash,Decimal28Hash,Public Static Class,2,0,4,0,1,4,2,2,0,0,14,0,0,8,8,10,6,0,0,3,2,2,2,16,1,1,0,2,50,50,0,0,2,4,7,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.Decimal38Hash,Decimal38Hash,Public Static Class,2,0,4,0,1,4,2,2,0,0,14,0,0,8,8,10,6,0,0,3,2,2,2,16,1,1,0,2,50,50,0,0,2,4,7,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.Decimal9Hash,Decimal9Hash,Public Static Class,2,0,3,0,1,3,2,2,0,0,13,0,0,7,7,9,6,0,0,2,2,2,2,15,1,1,0,2,50,50,0,0,2,4,7,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.DoubleHash,DoubleHash,Public Static Class,2,0,3,0,1,3,2,3,0,0,12,0,0,6,6,8,5,0,0,1,1,2,2,15,1,1,0,2,50,50,0,0,2,3,6,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.FloatHash,FloatHash,Public Static Class,2,0,3,0,1,3,2,3,0,0,12,0,0,6,6,8,5,0,0,1,1,2,2,15,1,1,0,2,50,50,0,0,2,3,6,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.IntHash,IntHash,Public Static Class,2,0,3,0,1,3,2,2,0,0,12,0,0,5,5,8,5,0,0,1,1,2,2,14,1,1,0,2,50,50,0,0,2,3,6,2,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.NullableBigIntHash,NullableBigIntHash,Public Static Class,2,0,5,0,2,5,2,3,0,0,16,0,0,6,6,8,5,0,0,4,3,2,2,19,2,1,1,2,50,50,0,0,2,4,8,3,No
Drill,org.apache.drill.exec.expr.fn.impl.Hash32AsDouble.NullableDecimal18Hash,NullableDecimal18Hash,Public Static Class,2,0,5,0,2,5,2,2,0,0,17,0,0,7,7,9,6,0,0,5,4,2,2,19,2,1,1,2,50,50,0,0,2,5,9,3,No
