Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.karaf.instance.core.internal.InstanceToTableMapper,InstanceToTableMapper,Public Class,4.0,0.0,13.0,0.0,2.0,13.0,1.0,4.0,3.0,0.0,54.0,0.0,0.0,14.0,14.0,19.0,16.0,0.0,0.0,40.0,15.0,1.0,0.0,58.0,3.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,1.0,17.0,26.0,7.0,No
org.apache.karaf.instance.core.internal.osgi.Activator,Activator,Public Class,37.0,2.0,11.0,0.0,1.0,13.0,1.0,4.0,0.0,0.0,14.0,0.0,0.0,9.0,9.0,7.0,5.0,0.0,0.0,8.0,8.0,1.0,0.0,18.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,1.0,No
org.apache.karaf.shell.support.RegexCommandLoggingFilter,RegexCommandLoggingFilter,Public Class,11.0,0.0,4.0,0.0,1.0,4.0,2.0,16.0,0.0,1.0,74.0,3.0,0.04,6.0,6.0,27.0,29.0,0.0,0.0,36.0,31.0,11.0,4.0,93.0,3.0,1.0,2.0,11.0,73.0,68.0,0.0,0.0,11.0,34.0,56.0,15.0,No
org.apache.karaf.shell.impl.action.command.DefaultActionPreparator,DefaultActionPreparator,Public Class,12.0,2.0,36.0,0.0,8.0,38.0,1.0,32.0,1.0,0.0,431.0,4.0,0.01,41.0,41.0,67.0,88.0,1.0,0.0,312.0,243.0,11.0,0.0,467.0,36.0,1.0,7.0,12.0,0.0,0.0,6.0,1.0,4.0,180.0,290.0,94.0,No
org.apache.karaf.instance.command.CreateCommandTest,CreateCommandTest,Public Class,1.0,5.0,27.0,4.0,1.0,33.0,1.0,7.0,0.0,0.0,29.0,4.0,0.14,10.0,10.0,7.0,6.0,0.0,0.0,24.0,24.0,1.0,0.0,37.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,26.0,1.0,No
org.apache.karaf.instance.core.InstanceSettingsTest,InstanceSettingsTest,Public Class,4.0,0.0,7.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,29.0,0.0,0.0,5.0,5.0,11.0,9.0,0.0,0.0,18.0,17.0,4.0,0.0,32.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,17.0,22.0,4.0,No
org.apache.karaf.instance.core.internal.InstanceServiceImplTest,InstanceServiceImplTest,Public Class,11.0,2.0,10.0,2.0,1.0,13.0,1.0,30.0,1.0,0.0,114.0,17.0,0.15,20.0,20.0,51.0,41.0,0.0,0.0,78.0,75.0,10.0,2.0,159.0,1.0,1.0,1.0,11.0,73.0,45.0,4.0,0.0,7.0,71.0,87.0,11.0,Yes
org.apache.karaf.instance.core.management.internal.InstanceServiceMBeanImplTest,InstanceServiceMBeanImplTest,Public Class,11.0,3.0,15.0,0.0,1.0,18.0,1.0,44.0,0.0,0.0,165.0,0.0,0.0,12.0,12.0,52.0,50.0,0.0,0.0,141.0,139.0,11.0,0.0,209.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,139.0,151.0,11.0,No
org.apache.karaf.instance.core.management.internal.InstanceToTableMapperTest,InstanceToTableMapperTest,Public Class,2.0,2.0,32.0,0.0,1.0,34.0,1.0,5.0,0.0,0.0,66.0,0.0,0.0,9.0,9.0,11.0,11.0,0.0,0.0,60.0,60.0,2.0,0.0,71.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,60.0,63.0,2.0,No
org.apache.karaf.instance.main.ExecuteTest,ExecuteTest,Public Class,8.0,1.0,10.0,0.0,2.0,11.0,1.0,16.0,2.0,0.0,84.0,0.0,0.0,10.0,10.0,23.0,22.0,0.0,0.0,57.0,48.0,6.0,1.0,100.0,3.0,2.0,2.0,8.0,75.0,75.0,2.0,2.0,4.0,45.0,61.0,13.0,No
