Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.jboss.modules.Main.AddProviderAction,AddProviderAction,Static Final Class,2.0,0.0,4.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,2.0,No
org.jboss.modules.ModuleNotFoundException,ModuleNotFoundException,Public Class,9.0,0.0,3.0,6.0,1.0,9.0,1.0,4.0,0.0,1.0,14.0,30.0,2.14,2.0,2.0,6.0,6.0,0.0,0.0,4.0,3.0,4.0,0.0,48.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,4.0,No
org.jboss.modules.ModulesPolicy,ModulesPolicy,Final Class,9.0,0.0,3.0,0.0,1.0,3.0,1.0,13.0,1.0,3.0,37.0,0.0,0.0,9.0,9.0,17.0,17.0,1.0,0.0,16.0,16.0,8.0,1.0,50.0,2.0,2.0,0.0,9.0,11.0,11.0,1.0,0.0,7.0,17.0,27.0,11.0,No
org.jboss.modules.StartTimeHolder,StartTimeHolder,Final Class,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No
org.jboss.modules.PropertyWriteAction,PropertyWriteAction,Class,2.0,0.0,4.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,12.0,5.0,0.42,2.0,2.0,6.0,5.0,1.0,0.0,3.0,3.0,2.0,2.0,20.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,2.0,No
org.jboss.modules.ModularURLStreamHandlerProvider,ModularURLStreamHandlerProvider,Final Class,5.0,0.0,10.0,1.0,3.0,10.0,1.0,9.0,2.0,4.0,84.0,9.0,0.11,19.0,19.0,23.0,25.0,1.0,0.0,53.0,47.0,3.0,0.0,102.0,5.0,2.0,3.0,5.0,0.0,0.0,3.0,0.0,1.0,38.0,61.0,15.0,No
org.jboss.modules.ModularContentHandlerFactory,ModularContentHandlerFactory,Final Class,2.0,0.0,8.0,1.0,3.0,9.0,2.0,5.0,1.0,3.0,50.0,5.0,0.1,13.0,13.0,17.0,18.0,1.0,0.0,32.0,28.0,1.0,0.0,60.0,5.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,37.0,6.0,No
org.jboss.modules.SecurityActions,SecurityActions,Final Class,2.0,0.0,14.0,0.0,2.0,14.0,1.0,3.0,2.0,1.0,35.0,5.0,0.14,3.0,3.0,7.0,8.0,2.0,0.0,22.0,15.0,0.0,0.0,43.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,4.0,No
org.jboss.modules.ModuleLoggerFinder,ModuleLoggerFinder,Public Final Class,3.0,0.0,32.0,7.0,7.0,39.0,1.0,39.0,1.0,7.0,236.0,20.0,0.08,19.0,19.0,86.0,65.0,1.0,0.0,113.0,93.0,1.0,0.0,295.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,95.0,147.0,15.0,No
org.jboss.modules.management.DependencyInfo,DependencyInfo,Public Final Class,9.0,0.0,4.0,6.0,1.0,10.0,1.0,9.0,0.0,0.0,45.0,57.0,1.27,4.0,4.0,19.0,18.0,0.0,0.0,16.0,16.0,9.0,8.0,111.0,1.0,1.0,0.0,9.0,78.0,78.0,0.0,0.0,9.0,24.0,34.0,9.0,No
